invoice_no,customer_id,country,invoice_date,invoice_month,total_quantity,order_revenue,unique_products
537135,17059,United Kingdom,2010-12-05 12:35:00,2010-12,471,722.36,115
537136,12748,United Kingdom,2010-12-05 12:42:00,2010-12,152,273.76,34
537137,16327,United Kingdom,2010-12-05 12:43:00,2010-12,392,535.6,66
537138,17211,United Kingdom,2010-12-05 12:44:00,2010-12,204,273.3,33
537139,17026,United Kingdom,2010-12-05 12:47:00,2010-12,25,33.15,3
537140,12748,United Kingdom,2010-12-05 12:53:00,2010-12,54,70.42,33
537141,15570,United Kingdom,2010-12-05 12:57:00,2010-12,165,517.65,37
537142,12748,United Kingdom,2010-12-05 12:57:00,2010-12,16,41.45,15
537144,15880,United Kingdom,2010-12-05 13:00:00,2010-12,211,343.28000000000003,95
537153,16718,United Kingdom,2010-12-05 13:03:00,2010-12,413,623.75,41
537154,15808,United Kingdom,2010-12-05 13:05:00,2010-12,355,1021.45,54
537155,12748,United Kingdom,2010-12-05 13:05:00,2010-12,66,75.64,30
537156,17858,United Kingdom,2010-12-05 13:08:00,2010-12,87,251.25,17
537158,16393,United Kingdom,2010-12-05 13:10:00,2010-12,86,184.8,10
537159,14527,United Kingdom,2010-12-05 13:17:00,2010-12,60,292.95,28
537160,14161,United Kingdom,2010-12-05 13:18:00,2010-12,128,283.15,26
537163,17863,United Kingdom,2010-12-05 13:21:00,2010-12,276,384.71999999999997,21
537176,16411,United Kingdom,2010-12-05 13:26:00,2010-12,70,131.5,19
537179,13767,United Kingdom,2010-12-05 13:29:00,2010-12,284,806.28,13
537192,16402,United Kingdom,2010-12-05 13:42:00,2010-12,105,211.8,53
537193,15023,United Kingdom,2010-12-05 13:49:00,2010-12,232,460.6,32
537194,17402,United Kingdom,2010-12-05 13:53:00,2010-12,80,271.2,1
537195,15311,United Kingdom,2010-12-05 13:55:00,2010-12,310,650.64,32
537196,15426,United Kingdom,2010-12-05 13:55:00,2010-12,159,411.42,74
537197,12647,Germany,2010-12-05 14:02:00,2010-12,79,286.5,16
537198,12647,Germany,2010-12-05 14:03:00,2010-12,11,85.5,2
537199,15894,United Kingdom,2010-12-05 14:06:00,2010-12,115,156.74,32
537200,15867,United Kingdom,2010-12-05 14:17:00,2010-12,47,112.9,28
537201,12472,Germany,2010-12-05 14:19:00,2010-12,972,1631.3,70
537202,14506,United Kingdom,2010-12-05 14:25:00,2010-12,112,269.7,43
537204,15555,United Kingdom,2010-12-05 14:45:00,2010-12,293,198.43,32
537205,13034,United Kingdom,2010-12-05 14:52:00,2010-12,116,165.86,11
537206,15235,United Kingdom,2010-12-05 15:02:00,2010-12,25,85.55000000000001,4
537207,17402,United Kingdom,2010-12-05 15:06:00,2010-12,40,188.77,23
537208,15889,United Kingdom,2010-12-05 15:12:00,2010-12,149,297.92,57
537209,14606,United Kingdom,2010-12-05 15:12:00,2010-12,83,192.68,41
537210,15953,United Kingdom,2010-12-05 15:15:00,2010-12,101,209.84,15
537211,16143,United Kingdom,2010-12-05 15:18:00,2010-12,145,355.75,16
537212,12720,Germany,2010-12-05 15:21:00,2010-12,299,473.39,30
537213,12748,United Kingdom,2010-12-05 15:26:00,2010-12,7,8.65,6
537214,16422,United Kingdom,2010-12-05 15:35:00,2010-12,2048,1668.2,13
537215,12747,United Kingdom,2010-12-05 15:38:00,2010-12,108,358.55999999999995,7
537216,15502,United Kingdom,2010-12-05 15:40:00,2010-12,240,569.5,18
537217,15502,United Kingdom,2010-12-05 15:40:00,2010-12,16,167.2,4
537218,12763,Japan,2010-12-05 15:46:00,2010-12,196,320.08,16
537219,14081,United Kingdom,2010-12-05 15:47:00,2010-12,252,423.52,67
537221,17965,United Kingdom,2010-12-05 15:54:00,2010-12,14,37.35,7
537222,14404,United Kingdom,2010-12-05 16:00:00,2010-12,57,133.48,25
537223,13579,United Kingdom,2010-12-05 16:10:00,2010-12,46,164.70000000000002,9
537224,13174,United Kingdom,2010-12-05 16:24:00,2010-12,700,1415.97,122
537225,12748,United Kingdom,2010-12-05 16:41:00,2010-12,316,496.48,60
537226,15987,United Kingdom,2010-12-06 08:34:00,2010-12,86,113.48,9
537227,17677,United Kingdom,2010-12-06 08:42:00,2010-12,700,922.4000000000001,20
537228,17677,United Kingdom,2010-12-06 08:43:00,2010-12,12,25.200000000000003,1
537229,17677,United Kingdom,2010-12-06 08:44:00,2010-12,12,17.4,1
537231,13652,United Kingdom,2010-12-06 09:21:00,2010-12,112,308.8,18
537233,17428,United Kingdom,2010-12-06 09:37:00,2010-12,148,353.0,9
537235,17381,United Kingdom,2010-12-06 09:45:00,2010-12,1464,2567.6400000000003,5
537236,16858,United Kingdom,2010-12-06 09:52:00,2010-12,91,375.69000000000005,9
537238,16161,United Kingdom,2010-12-06 10:03:00,2010-12,88,164.2,15
537239,18219,United Kingdom,2010-12-06 10:05:00,2010-12,67,210.19,13
537241,14293,United Kingdom,2010-12-06 10:18:00,2010-12,172,364.92,15
537242,14748,United Kingdom,2010-12-06 10:19:00,2010-12,282,412.22,29
537243,16638,United Kingdom,2010-12-06 10:19:00,2010-12,24,50.400000000000006,2
537244,17674,United Kingdom,2010-12-06 10:20:00,2010-12,349,300.66,11
537245,14748,United Kingdom,2010-12-06 10:24:00,2010-12,48,58.2,3
537246,12808,Portugal,2010-12-06 10:27:00,2010-12,53,129.4,7
537247,13094,United Kingdom,2010-12-06 10:34:00,2010-12,192,223.68,3
537248,15899,United Kingdom,2010-12-06 10:36:00,2010-12,39,56.25,4
537249,16955,United Kingdom,2010-12-06 10:38:00,2010-12,20,33.0,1
537250,12708,Germany,2010-12-06 10:43:00,2010-12,89,196.44,14
537254,15898,United Kingdom,2010-12-06 11:01:00,2010-12,210,382.69,55
537255,14443,United Kingdom,2010-12-06 11:03:00,2010-12,163,303.5,20
537256,16210,United Kingdom,2010-12-06 11:06:00,2010-12,796,2263.8,11
537257,17691,United Kingdom,2010-12-06 11:10:00,2010-12,58,142.5,9
537258,17227,United Kingdom,2010-12-06 11:16:00,2010-12,92,142.25,10
537262,15039,United Kingdom,2010-12-06 11:26:00,2010-12,266,611.51,54
537265,15919,United Kingdom,2010-12-06 11:26:00,2010-12,242,270.72,38
537298,13497,United Kingdom,2010-12-06 11:37:00,2010-12,54,153.5,9
537301,15860,United Kingdom,2010-12-06 11:38:00,2010-12,72,102.66,14
537312,14189,United Kingdom,2010-12-06 11:42:00,2010-12,254,311.24,9
537313,15304,United Kingdom,2010-12-06 11:42:00,2010-12,21,123.15,5
537332,14344,United Kingdom,2010-12-06 11:58:00,2010-12,120,322.8,12
537334,16719,United Kingdom,2010-12-06 12:06:00,2010-12,146,430.73,44
537335,15048,United Kingdom,2010-12-06 12:15:00,2010-12,32,98.7,23
537346,15301,United Kingdom,2010-12-06 12:21:00,2010-12,503,673.37,34
537350,14708,United Kingdom,2010-12-06 12:23:00,2010-12,350,419.06,12
537351,16898,United Kingdom,2010-12-06 12:23:00,2010-12,98,116.08,29
537354,12748,United Kingdom,2010-12-06 12:23:00,2010-12,85,133.07,38
537359,14825,United Kingdom,2010-12-06 12:30:00,2010-12,72,184.10000000000002,10
537360,18113,United Kingdom,2010-12-06 12:31:00,2010-12,72,76.32000000000001,1
537362,17596,United Kingdom,2010-12-06 12:34:00,2010-12,530,392.62,56
537365,15078,United Kingdom,2010-12-06 12:38:00,2010-12,201,449.95000000000005,21
537366,14085,United Kingdom,2010-12-06 12:39:00,2010-12,106,308.05,12
537367,15078,United Kingdom,2010-12-06 12:39:00,2010-12,12,25.200000000000003,1
537368,14911,EIRE,2010-12-06 12:40:00,2010-12,135,377.5,15
537369,17860,United Kingdom,2010-12-06 12:41:00,2010-12,104,252.8,49
537370,13155,United Kingdom,2010-12-06 12:44:00,2010-12,168,379.7,51
537371,15028,United Kingdom,2010-12-06 12:47:00,2010-12,119,185.97,14
537372,16919,United Kingdom,2010-12-06 12:52:00,2010-12,73,198.35,22
537374,17259,United Kingdom,2010-12-06 12:55:00,2010-12,275,381.64,74
537375,17019,United Kingdom,2010-12-06 12:55:00,2010-12,223,358.82,48
537376,16722,United Kingdom,2010-12-06 12:59:00,2010-12,278,480.68,16
537377,15882,United Kingdom,2010-12-06 13:01:00,2010-12,116,270.52,14
537378,14911,EIRE,2010-12-06 13:06:00,2010-12,476,784.15,20
537380,15882,United Kingdom,2010-12-06 13:12:00,2010-12,48,100.80000000000001,2
537381,14667,United Kingdom,2010-12-06 13:13:00,2010-12,372,511.56,24
537382,16710,United Kingdom,2010-12-06 13:13:00,2010-12,197,375.47,53
537384,15984,United Kingdom,2010-12-06 13:21:00,2010-12,56,122.7,5
537385,14487,United Kingdom,2010-12-06 13:22:00,2010-12,37,125.10000000000001,13
537386,14911,EIRE,2010-12-06 13:32:00,2010-12,3,20.85,1
537387,13468,United Kingdom,2010-12-06 13:34:00,2010-12,84,222.18,14
537388,17682,United Kingdom,2010-12-06 13:35:00,2010-12,210,391.5,18
537389,17757,United Kingdom,2010-12-06 13:41:00,2010-12,60,149.0,19
537390,16658,United Kingdom,2010-12-06 13:47:00,2010-12,40,123.24,8
537391,16550,United Kingdom,2010-12-06 13:53:00,2010-12,257,554.66,48
537392,17068,United Kingdom,2010-12-06 13:58:00,2010-12,80,166.15,24
537393,13089,United Kingdom,2010-12-06 13:59:00,2010-12,972,2415.04,34
537394,13089,United Kingdom,2010-12-06 14:00:00,2010-12,54,81.17999999999999,5
537395,15356,United Kingdom,2010-12-06 14:05:00,2010-12,80,150.22,49
537396,17223,United Kingdom,2010-12-06 14:08:00,2010-12,64,292.84000000000003,29
537397,16817,United Kingdom,2010-12-06 14:19:00,2010-12,164,244.20000000000002,10
537399,13030,United Kingdom,2010-12-06 14:31:00,2010-12,204,427.74,50
537400,17191,United Kingdom,2010-12-06 14:36:00,2010-12,261,422.81,49
537403,17191,United Kingdom,2010-12-06 14:43:00,2010-12,21,30.45,11
537404,17191,United Kingdom,2010-12-06 14:46:00,2010-12,38,56.85,11
537405,17841,United Kingdom,2010-12-06 14:51:00,2010-12,132,406.69,45
537407,15502,United Kingdom,2010-12-06 14:55:00,2010-12,34,192.7,6
537409,15194,United Kingdom,2010-12-06 15:00:00,2010-12,247,406.16,16
537410,14409,United Kingdom,2010-12-06 15:03:00,2010-12,72,151.20000000000002,1
537412,14409,United Kingdom,2010-12-06 15:06:00,2010-12,96,177.60000000000002,1
537415,16654,United Kingdom,2010-12-06 15:09:00,2010-12,63,227.4,9
537418,17884,United Kingdom,2010-12-06 15:13:00,2010-12,66,137.11,33
537419,13495,United Kingdom,2010-12-06 15:14:00,2010-12,209,510.95,14
537420,17519,United Kingdom,2010-12-06 15:18:00,2010-12,184,335.3,18
537421,17218,United Kingdom,2010-12-06 15:25:00,2010-12,131,292.54,48
537422,17812,United Kingdom,2010-12-06 15:27:00,2010-12,144,217.54999999999998,27
537423,14215,United Kingdom,2010-12-06 15:34:00,2010-12,104,166.0,6
537424,15602,United Kingdom,2010-12-06 15:35:00,2010-12,57,92.55000000000001,3
537428,17320,United Kingdom,2010-12-06 15:38:00,2010-12,210,450.92,22
537429,12748,United Kingdom,2010-12-06 15:54:00,2010-12,119,82.12,20
537433,12913,United Kingdom,2010-12-06 16:36:00,2010-12,146,417.62,4
537435,17920,United Kingdom,2010-12-06 16:58:00,2010-12,82,221.5,14
537440,17869,United Kingdom,2010-12-06 17:16:00,2010-12,67,214.32,16
537441,13564,United Kingdom,2010-12-06 17:26:00,2010-12,256,540.0,40
537446,18055,United Kingdom,2010-12-07 09:13:00,2010-12,201,569.03,28
537447,13963,United Kingdom,2010-12-07 09:21:00,2010-12,54,151.3,7
537448,17450,United Kingdom,2010-12-07 09:23:00,2010-12,6,39.599999999999994,1
537456,17450,United Kingdom,2010-12-07 09:43:00,2010-12,780,1989.2399999999998,2
537457,17511,United Kingdom,2010-12-07 09:51:00,2010-12,914,1644.94,19
537458,17091,United Kingdom,2010-12-07 09:55:00,2010-12,101,293.45000000000005,13
537459,17470,United Kingdom,2010-12-07 09:57:00,2010-12,112,178.4,11
537460,17616,United Kingdom,2010-12-07 10:04:00,2010-12,128,326.4,1
537461,15649,United Kingdom,2010-12-07 10:06:00,2010-12,120,510.0,1
537462,17228,United Kingdom,2010-12-07 10:06:00,2010-12,89,172.65,12
537463,12681,France,2010-12-07 10:08:00,2010-12,585,1033.52,41
537464,14907,United Kingdom,2010-12-07 10:14:00,2010-12,234,618.07,28
537465,17735,United Kingdom,2010-12-07 10:32:00,2010-12,218,454.6,22
537467,16059,United Kingdom,2010-12-07 10:36:00,2010-12,51,118.25,18
537468,12567,France,2010-12-07 10:36:00,2010-12,167,415.46000000000004,20
537469,17720,United Kingdom,2010-12-07 10:43:00,2010-12,24,102.0,1
537470,15018,United Kingdom,2010-12-07 10:47:00,2010-12,21,111.25,5
537471,14344,United Kingdom,2010-12-07 10:51:00,2010-12,3,17.85,1
537472,12971,United Kingdom,2010-12-07 11:11:00,2010-12,126,111.54,6
537476,15838,United Kingdom,2010-12-07 11:26:00,2010-12,550,957.5,3
537484,14733,United Kingdom,2010-12-07 11:30:00,2010-12,680,1830.02,28
537489,17017,United Kingdom,2010-12-07 11:33:00,2010-12,396,511.79999999999995,21
537509,13756,United Kingdom,2010-12-07 11:41:00,2010-12,288,532.8000000000001,2
537523,14176,United Kingdom,2010-12-07 11:45:00,2010-12,61,159.55,9
537538,15353,United Kingdom,2010-12-07 11:49:00,2010-12,131,311.65,12
537567,18119,United Kingdom,2010-12-07 11:59:00,2010-12,125,181.12,29
537592,17491,United Kingdom,2010-12-07 12:18:00,2010-12,268,327.40000000000003,5
537593,14282,United Kingdom,2010-12-07 12:21:00,2010-12,300,571.0,13
537594,12647,Germany,2010-12-07 12:28:00,2010-12,155,596.8,17
537595,13569,United Kingdom,2010-12-07 12:29:00,2010-12,44,118.32,23
537598,14135,United Kingdom,2010-12-07 12:37:00,2010-12,80,319.0,14
537599,17954,United Kingdom,2010-12-07 12:37:00,2010-12,2,19.9,1
537601,17287,United Kingdom,2010-12-07 12:43:00,2010-12,62,108.78,9
537603,14673,United Kingdom,2010-12-07 12:49:00,2010-12,213,373.49,15
537604,13488,United Kingdom,2010-12-07 13:01:00,2010-12,516,1381.92,45
537605,16221,United Kingdom,2010-12-07 13:13:00,2010-12,52,166.74,12
537606,15002,United Kingdom,2010-12-07 13:16:00,2010-12,279,631.65,30
537607,15965,United Kingdom,2010-12-07 13:18:00,2010-12,74,156.19,16
537608,15024,United Kingdom,2010-12-07 13:20:00,2010-12,235,444.42,46
537609,17675,United Kingdom,2010-12-07 13:22:00,2010-12,236,617.12,12
537612,13769,United Kingdom,2010-12-07 13:28:00,2010-12,122,322.3,10
537614,16904,United Kingdom,2010-12-07 13:29:00,2010-12,137,322.8,30
537615,15898,United Kingdom,2010-12-07 13:30:00,2010-12,20,139.0,5
537616,16904,United Kingdom,2010-12-07 13:30:00,2010-12,2,15.9,1
537617,16086,United Kingdom,2010-12-07 13:45:00,2010-12,76,177.26,8
537618,15061,United Kingdom,2010-12-07 13:50:00,2010-12,956,2022.16,16
537619,13786,United Kingdom,2010-12-07 13:53:00,2010-12,136,230.39999999999998,7
537620,13880,United Kingdom,2010-12-07 14:00:00,2010-12,54,97.8,6
537622,13173,United Kingdom,2010-12-07 14:30:00,2010-12,114,165.94,23
537623,15858,United Kingdom,2010-12-07 14:31:00,2010-12,199,383.93,44
537624,12748,United Kingdom,2010-12-07 14:41:00,2010-12,171,306.84000000000003,53
537625,15180,United Kingdom,2010-12-07 14:57:00,2010-12,36,87.5,6
537626,12347,Iceland,2010-12-07 14:57:00,2010-12,319,711.79,31
537627,14739,United Kingdom,2010-12-07 14:58:00,2010-12,476,713.88,12
537628,16293,United Kingdom,2010-12-07 15:02:00,2010-12,189,378.75,16
537629,17419,United Kingdom,2010-12-07 15:03:00,2010-12,191,356.87,18
537631,17419,United Kingdom,2010-12-07 15:04:00,2010-12,12,17.4,1
537634,16775,United Kingdom,2010-12-07 15:15:00,2010-12,62,231.9,18
537635,16306,United Kingdom,2010-12-07 15:18:00,2010-12,30,68.1,2
537636,16950,United Kingdom,2010-12-07 15:20:00,2010-12,32,172.0,3
537646,17591,United Kingdom,2010-12-07 15:39:00,2010-12,133,406.6,67
537648,12839,United Kingdom,2010-12-07 15:48:00,2010-12,271,402.61,22
537649,13807,United Kingdom,2010-12-07 15:48:00,2010-12,36,112.6,7
537650,16125,United Kingdom,2010-12-07 15:48:00,2010-12,124,289.35,13
537653,17897,United Kingdom,2010-12-07 15:54:00,2010-12,84,268.73,34
537655,15081,United Kingdom,2010-12-07 16:20:00,2010-12,57,111.15,8
537657,18102,United Kingdom,2010-12-07 16:42:00,2010-12,2790,9639.12,5
537658,18102,United Kingdom,2010-12-07 16:43:00,2010-12,120,395.76,3
537659,18102,United Kingdom,2010-12-07 16:43:00,2010-12,3689,15885.49,9
537664,15024,United Kingdom,2010-12-07 17:05:00,2010-12,24,46.8,1
537665,16365,United Kingdom,2010-12-07 17:19:00,2010-12,101,139.86,6
537667,17870,United Kingdom,2010-12-08 08:12:00,2010-12,128,326.4,1
537668,14821,United Kingdom,2010-12-08 08:43:00,2010-12,20,48.800000000000004,2
537669,16863,United Kingdom,2010-12-08 08:58:00,2010-12,105,164.25,9
537670,13078,United Kingdom,2010-12-08 09:07:00,2010-12,151,514.39,10
537671,13267,United Kingdom,2010-12-08 09:20:00,2010-12,145,328.45,15
537672,13050,United Kingdom,2010-12-08 09:30:00,2010-12,182,328.01,18
537673,12709,Germany,2010-12-08 09:49:00,2010-12,139,522.7,7
537674,15628,United Kingdom,2010-12-08 09:51:00,2010-12,250,319.18,19
537676,12386,Australia,2010-12-08 09:53:00,2010-12,214,258.9,8
537678,16779,United Kingdom,2010-12-08 09:56:00,2010-12,133,356.91,9
537680,13599,United Kingdom,2010-12-08 10:11:00,2010-12,173,253.24,13
537681,13329,United Kingdom,2010-12-08 10:11:00,2010-12,175,304.2,7
537682,13599,United Kingdom,2010-12-08 10:13:00,2010-12,72,99.6,4
537683,12921,United Kingdom,2010-12-08 10:14:00,2010-12,240,365.4,20
537685,18077,United Kingdom,2010-12-08 10:21:00,2010-12,171,204.87,19
537686,14744,United Kingdom,2010-12-08 10:21:00,2010-12,148,225.0,3
537688,17406,United Kingdom,2010-12-08 10:35:00,2010-12,270,702.1,19
537689,15750,United Kingdom,2010-12-08 10:36:00,2010-12,288,301.52,17
537690,13983,United Kingdom,2010-12-08 10:38:00,2010-12,220,329.36,15
537691,13842,United Kingdom,2010-12-08 10:39:00,2010-12,163,310.57,20
537692,14796,United Kingdom,2010-12-08 10:40:00,2010-12,434,671.21,49
537693,12441,France,2010-12-08 10:45:00,2010-12,121,173.55,11
537694,14901,United Kingdom,2010-12-08 10:46:00,2010-12,63,158.25,14
537698,13199,United Kingdom,2010-12-08 10:51:00,2010-12,452,468.68,4
537700,18229,United Kingdom,2010-12-08 10:51:00,2010-12,68,309.0,3
537707,14032,United Kingdom,2010-12-08 10:53:00,2010-12,176,303.86,14
537738,17706,United Kingdom,2010-12-08 11:02:00,2010-12,144,287.08,17
537743,17706,United Kingdom,2010-12-08 11:02:00,2010-12,65,151.95,9
537751,17706,United Kingdom,2010-12-08 11:04:00,2010-12,16,38.8,2
537754,16081,United Kingdom,2010-12-08 11:16:00,2010-12,53,157.6,21
537755,16525,United Kingdom,2010-12-08 11:31:00,2010-12,198,411.44,9
537757,17975,United Kingdom,2010-12-08 11:38:00,2010-12,86,314.1,8
537758,16122,United Kingdom,2010-12-08 11:41:00,2010-12,118,105.72,10
537759,13126,United Kingdom,2010-12-08 11:42:00,2010-12,108,203.64000000000001,12
537760,15973,United Kingdom,2010-12-08 11:42:00,2010-12,106,307.82000000000005,4
537761,13126,United Kingdom,2010-12-08 11:43:00,2010-12,12,19.799999999999997,1
537762,16558,United Kingdom,2010-12-08 12:01:00,2010-12,275,569.4,27
537764,16893,United Kingdom,2010-12-08 12:06:00,2010-12,62,145.93,44
537765,14606,United Kingdom,2010-12-08 12:08:00,2010-12,81,215.88,38
537766,17677,United Kingdom,2010-12-08 12:08:00,2010-12,288,651.6,4
537767,15100,United Kingdom,2010-12-08 12:09:00,2010-12,32,350.4,1
537768,15750,United Kingdom,2010-12-08 12:11:00,2010-12,20,39.0,2
537769,15021,United Kingdom,2010-12-08 12:17:00,2010-12,94,205.64000000000001,45
537770,15529,United Kingdom,2010-12-08 12:24:00,2010-12,176,295.66,15
537771,15498,United Kingdom,2010-12-08 12:29:00,2010-12,204,450.92,9
537772,18043,United Kingdom,2010-12-08 12:35:00,2010-12,172,316.46,59
537773,16016,United Kingdom,2010-12-08 12:36:00,2010-12,146,382.27,59
537774,14060,United Kingdom,2010-12-08 12:40:00,2010-12,196,281.0,4
537775,17722,United Kingdom,2010-12-08 12:41:00,2010-12,525,910.14,45
537780,17324,United Kingdom,2010-12-08 12:45:00,2010-12,51,127.05000000000001,6
537781,17341,United Kingdom,2010-12-08 12:46:00,2010-12,291,513.6,127
537789,14051,United Kingdom,2010-12-08 12:49:00,2010-12,214,623.4200000000001,14
537791,16233,United Kingdom,2010-12-08 12:51:00,2010-12,12,147.39999999999998,2
537792,16385,United Kingdom,2010-12-08 12:56:00,2010-12,70,148.23000000000002,19
537793,15032,United Kingdom,2010-12-08 12:57:00,2010-12,1655,2746.75,27
537794,16713,United Kingdom,2010-12-08 13:01:00,2010-12,189,414.43,60
537795,17213,United Kingdom,2010-12-08 13:03:00,2010-12,92,312.90000000000003,15
537796,18061,United Kingdom,2010-12-08 13:03:00,2010-12,248,405.16,6
537799,15916,United Kingdom,2010-12-08 13:07:00,2010-12,55,142.95,11
537800,12748,United Kingdom,2010-12-08 13:08:00,2010-12,75,69.78999999999999,10
537801,15221,United Kingdom,2010-12-08 13:08:00,2010-12,43,403.25,5
537802,13455,United Kingdom,2010-12-08 13:11:00,2010-12,190,692.94,30
537803,15916,United Kingdom,2010-12-08 13:14:00,2010-12,10,89.5,2
537804,12748,United Kingdom,2010-12-08 13:17:00,2010-12,116,130.64,11
537806,13113,United Kingdom,2010-12-08 13:21:00,2010-12,105,372.96999999999997,10
537808,15311,United Kingdom,2010-12-08 13:23:00,2010-12,145,251.09,17
537809,14217,United Kingdom,2010-12-08 13:28:00,2010-12,26,118.3,7
537810,15032,United Kingdom,2010-12-08 13:30:00,2010-12,3,23.85,1
537811,17262,United Kingdom,2010-12-08 13:30:00,2010-12,74,268.86,2
537813,18259,United Kingdom,2010-12-08 13:38:00,2010-12,116,376.30000000000007,7
537815,17676,United Kingdom,2010-12-08 13:49:00,2010-12,158,300.7,15
537816,16679,United Kingdom,2010-12-08 13:51:00,2010-12,29,129.75,3
