customer_id,orders,total_revenue,avg_order_value,first_purchase,last_purchase,active_months,countries,customer_lifetime_days,is_repeat_customer
12689,2,1247.61,623.805,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1,101,True
12690,1,389.01,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,1,1,0,False
12691,6,1035.8,172.63333333333333,2010-12-17 14:46:00,2011-11-11 16:49:00,5,1,329,True
12693,4,855.91,213.9775,2011-01-24 12:58:00,2011-08-04 17:51:00,4,1,192,True
12694,2,869.6700000000001,434.83500000000004,2011-06-09 17:48:00,2011-09-30 13:06:00,2,1,112,True
12695,4,582.1,145.525,2011-05-13 13:15:00,2011-12-02 13:22:00,4,1,203,True
12697,3,957.59,319.19666666666666,2011-06-23 15:44:00,2011-11-11 08:47:00,3,1,140,True
12700,4,4939.99,1234.9975,2011-05-08 16:10:00,2011-12-02 10:47:00,4,1,207,True
12701,2,797.71,398.855,2011-04-11 13:02:00,2011-09-21 10:47:00,2,1,162,True
12702,1,219.0,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,1,1,0,False
12703,1,283.55,283.55,2011-09-29 17:52:00,2011-09-29 17:52:00,1,1,0,False
12704,8,2340.84,292.605,2011-06-23 10:20:00,2011-12-02 13:15:00,5,1,162,True
12705,9,6868.29,763.1433333333333,2010-12-17 15:58:00,2011-11-24 13:17:00,7,1,341,True
12707,1,603.42,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,1,1,0,False
12708,10,2712.91,271.291,2010-12-06 10:43:00,2011-11-10 09:52:00,9,1,338,True
12709,15,9736.52,649.1013333333334,2010-12-08 09:49:00,2011-11-24 15:38:00,10,1,351,True
12710,3,1149.02,383.00666666666666,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1,104,True
12712,13,4396.13,338.1638461538462,2010-12-03 14:30:00,2011-11-11 08:19:00,10,1,342,True
12713,1,848.55,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1,0,False
12714,5,4708.86,941.7719999999999,2011-02-18 10:53:00,2011-11-30 15:43:00,5,1,285,True
12715,1,353.86,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,1,1,0,False
12716,2,1053.49,526.745,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1,129,True
12717,2,1030.98,515.49,2011-04-08 10:32:00,2011-07-11 14:47:00,2,1,94,True
12718,1,238.25,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,1,1,0,False
12719,2,644.95,322.475,2011-10-05 14:50:00,2011-12-04 13:45:00,2,1,59,True
12720,25,5781.73,231.26919999999998,2010-12-05 15:21:00,2011-12-07 08:03:00,13,1,366,True
12721,6,2656.13,442.68833333333333,2010-12-20 11:38:00,2011-11-08 12:13:00,6,1,323,True
12722,4,997.63,249.4075,2011-07-12 11:55:00,2011-09-15 14:50:00,3,1,65,True
12723,5,725.0699999999999,145.01399999999998,2011-10-05 15:52:00,2011-12-06 10:19:00,3,1,61,True
12724,4,1031.41,257.8525,2011-01-11 15:00:00,2011-12-04 16:02:00,4,1,327,True
12725,1,427.8,427.8,2010-12-03 15:45:00,2010-12-03 15:45:00,1,1,0,False
12726,7,2609.1,372.7285714285714,2010-12-17 12:56:00,2011-11-11 13:35:00,7,1,329,True
12727,7,3980.7,568.6714285714286,2011-01-23 15:17:00,2011-11-29 11:46:00,6,1,309,True
12728,4,836.33,209.0825,2011-01-11 13:31:00,2011-09-29 15:31:00,4,1,261,True
12729,1,453.01,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,1,1,0,False
12731,12,18895.91,1574.6591666666666,2010-12-10 10:56:00,2011-11-16 11:59:00,10,1,341,True
12732,1,236.26,236.26,2011-06-13 11:33:00,2011-06-13 11:33:00,1,1,0,False
12733,1,383.95,383.95,2011-04-19 16:19:00,2011-04-19 16:19:00,1,1,0,False
12734,1,110.4,110.4,2010-12-22 12:47:00,2010-12-22 12:47:00,1,1,0,False
12735,2,779.5699999999999,389.78499999999997,2011-01-06 14:26:00,2011-01-28 13:37:00,1,1,21,True
12736,1,234.0,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,1,1,0,False
12738,1,155.35,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,1,1,0,False
12739,2,1013.04,506.52,2011-09-01 17:45:00,2011-09-22 13:00:00,1,1,20,True
12740,1,427.6,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,1,1,0,False
12743,2,546.4300000000001,273.21500000000003,2011-07-28 16:06:00,2011-07-28 16:21:00,1,1,0,True
12744,7,21279.29,3039.8985714285714,2011-01-25 13:26:00,2011-10-19 11:18:00,4,1,266,True
12747,11,4196.01,381.4554545454546,2010-12-05 15:38:00,2011-12-07 14:34:00,9,1,366,True
12748,209,33719.73,161.3384210526316,2010-12-01 12:48:00,2011-12-09 12:20:00,13,1,372,True
12749,5,4090.88,818.176,2011-05-10 15:25:00,2011-12-06 09:56:00,4,1,209,True
12750,1,275.88,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,1,1,0,False
12752,1,4366.78,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,1,1,0,False
12753,6,21429.39,3571.565,2010-12-12 11:44:00,2011-11-17 10:52:00,6,1,339,True
12754,3,3010.74,1003.5799999999999,2011-02-04 10:31:00,2011-04-18 09:00:00,3,1,72,True
12755,2,3811.9500000000003,1905.9750000000001,2010-12-09 10:44:00,2011-03-04 12:42:00,2,1,85,True
12756,1,112.07999999999998,112.07999999999998,2011-09-14 09:31:00,2011-09-14 09:31:00,1,1,0,False
12757,13,7857.1,604.3923076923077,2011-05-12 19:01:00,2011-11-24 12:30:00,5,1,195,True
12758,2,2791.59,1395.795,2011-03-08 12:05:00,2011-08-15 10:22:00,2,1,159,True
12759,3,1531.44,510.48,2011-03-09 08:09:00,2011-10-18 14:49:00,3,1,223,True
12762,2,1898.52,949.26,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1,17,True
12763,2,494.08,247.04,2010-12-05 15:46:00,2011-07-24 14:12:00,2,1,230,True
12764,1,1693.88,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1,0,False
12766,7,6989.63,998.5185714285715,2010-12-08 13:53:00,2011-12-06 08:46:00,7,1,362,True
12769,1,1143.6,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1,0,False
12770,1,1351.45,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1,0,False
12772,1,892.47,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,1,1,0,False
12775,5,1386.04,277.20799999999997,2011-02-01 13:45:00,2011-11-22 16:33:00,5,1,294,True
12778,6,822.23,137.03833333333333,2011-01-31 14:35:00,2011-11-20 11:30:00,5,1,292,True
12779,8,3981.3599999999997,497.66999999999996,2010-12-03 13:40:00,2011-11-02 11:43:00,8,1,333,True
12781,2,826.74,413.37,2011-02-28 08:43:00,2011-10-07 10:37:00,2,1,221,True
12782,5,2330.92,466.184,2010-12-17 11:30:00,2011-12-05 09:16:00,5,1,352,True
12783,6,2225.91,370.98499999999996,2011-09-25 15:35:00,2011-12-07 15:56:00,4,1,73,True
12784,2,574.42,287.21,2011-11-24 12:53:00,2011-11-30 15:38:00,1,1,6,True
12785,1,311.95,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,1,1,0,False
12787,3,463.65999999999997,154.5533333333333,2011-05-31 09:36:00,2011-11-30 08:44:00,3,1,182,True
12789,1,91.85,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,1,1,0,False
12790,1,324.92,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,1,1,0,False
12791,1,192.6,192.6,2010-12-01 11:27:00,2010-12-01 11:27:00,1,1,0,False
12792,1,400.54,400.54,2011-03-28 11:36:00,2011-03-28 11:36:00,1,1,0,False
12793,2,545.48,272.74,2010-12-03 15:14:00,2011-01-09 12:12:00,2,1,36,True
12794,2,860.41,430.205,2011-09-02 12:01:00,2011-10-17 14:54:00,2,1,45,True
12795,1,430.48,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,1,1,0,False
12797,1,254.03,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,1,1,0,False
12798,3,6977.04,2325.68,2011-06-22 10:11:00,2011-11-29 15:52:00,3,1,160,True
12802,1,427.58,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,1,1,0,False
12808,3,483.65000000000003,161.21666666666667,2010-12-06 10:27:00,2011-11-03 10:05:00,3,1,331,True
12809,1,489.31,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,1,1,0,False
12811,3,514.85,171.61666666666667,2011-02-28 15:39:00,2011-03-24 09:42:00,2,1,23,True
12812,1,229.64,229.64,2011-10-26 09:54:00,2011-10-26 09:54:00,1,1,0,False
12814,1,125.92,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,1,1,0,False
12815,2,1063.46,531.73,2011-05-25 13:34:00,2011-07-15 10:21:00,2,1,50,True
12816,2,572.2,286.1,2011-06-16 13:24:00,2011-09-05 12:41:00,2,1,80,True
12817,1,166.04,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,1,1,0,False
12818,1,1542.08,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1,0,False
12820,4,942.34,235.585,2011-01-17 12:34:00,2011-12-06 15:12:00,4,1,323,True
12821,1,92.72,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,1,1,0,False
12822,2,948.88,474.44,2011-09-13 13:46:00,2011-09-30 10:04:00,1,1,16,True
12823,5,1759.5,351.9,2011-02-16 12:15:00,2011-09-26 07:35:00,4,1,221,True
12824,1,397.12,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,1,1,0,False
12826,7,1474.72,210.67428571428573,2010-12-09 15:21:00,2011-12-07 10:25:00,6,1,362,True
12827,3,430.15,143.38333333333333,2011-10-26 15:44:00,2011-12-04 12:17:00,3,1,38,True
12828,6,1018.71,169.785,2011-08-01 16:16:00,2011-12-07 08:45:00,4,1,127,True
12829,2,293.0,146.5,2010-12-14 14:54:00,2011-01-07 11:13:00,2,1,23,True
12830,6,6814.64,1135.7733333333333,2011-06-21 10:53:00,2011-11-02 11:54:00,4,1,134,True
12831,1,215.05,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,1,1,0,False
12832,2,383.03000000000003,191.51500000000001,2011-09-02 13:48:00,2011-11-07 13:30:00,2,1,65,True
12833,1,417.38,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,1,1,0,False
12834,1,312.38,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,1,1,0,False
12836,4,2612.86,653.215,2011-02-01 11:19:00,2011-10-11 15:10:00,4,1,252,True
12837,1,134.1,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,1,1,0,False
12838,2,683.1300000000001,341.56500000000005,2010-12-01 11:57:00,2011-11-06 12:20:00,2,1,340,True
12839,14,5591.42,399.38714285714286,2010-12-07 15:48:00,2011-12-07 12:33:00,10,1,364,True
12840,4,2726.77,681.6925,2011-04-27 12:21:00,2011-07-19 09:29:00,4,1,82,True
12841,25,4022.35,160.894,2010-12-03 10:43:00,2011-12-05 11:13:00,13,1,367,True
12842,2,1118.99,559.495,2011-02-04 12:36:00,2011-09-30 15:33:00,2,1,238,True
12843,8,1702.26,212.7825,2011-03-20 14:38:00,2011-10-05 12:09:00,5,1,198,True
12844,2,325.96000000000004,162.98000000000002,2011-08-01 13:11:00,2011-11-10 13:31:00,2,1,101,True
12845,4,354.09000000000003,88.52250000000001,2011-02-22 14:10:00,2011-03-17 13:34:00,2,1,22,True
12847,1,871.54,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,1,1,0,False
12849,2,1050.8899999999999,525.4449999999999,2011-03-16 12:26:00,2011-11-08 13:41:00,2,1,237,True
12851,1,135.18,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,1,1,0,False
12852,1,311.55,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,1,1,0,False
12853,6,1957.1,326.18333333333334,2011-01-28 10:28:00,2011-07-28 11:29:00,3,1,181,True
12854,3,1324.5,441.5,2011-01-25 13:35:00,2011-09-22 12:15:00,3,1,239,True
12855,1,38.1,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,1,1,0,False
12856,6,2179.93,363.32166666666666,2011-10-07 12:38:00,2011-12-02 10:52:00,3,1,55,True
12857,2,1106.4,553.2,2011-02-10 12:32:00,2011-05-13 10:20:00,2,1,91,True
12863,1,521.2,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,1,1,0,False
12864,1,147.12,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,1,1,0,False
12865,2,1568.23,784.115,2011-08-08 10:11:00,2011-11-13 14:31:00,2,1,97,True
12866,1,559.12,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,1,1,0,False
12867,7,4036.82,576.6885714285714,2010-12-14 16:39:00,2011-11-13 15:30:00,7,1,333,True
12868,6,1607.06,267.8433333333333,2010-12-01 12:50:00,2011-06-07 10:42:00,5,1,187,True
12871,2,380.64,190.32,2011-05-16 13:32:00,2011-09-16 15:07:00,2,1,123,True
12872,2,599.97,299.985,2010-12-09 14:44:00,2011-01-17 10:52:00,2,1,38,True
12873,1,374.0,374.0,2011-03-02 14:58:00,2011-03-02 14:58:00,1,1,0,False
12875,2,343.2300000000001,171.61500000000004,2010-12-12 12:03:00,2011-07-19 15:30:00,2,1,219,True
12876,2,2218.02,1109.01,2011-05-27 13:34:00,2011-10-13 12:26:00,2,1,138,True
12877,12,1535.77,127.98083333333334,2010-12-16 12:23:00,2011-12-06 10:30:00,11,1,354,True
12878,2,854.99,427.495,2011-03-18 14:02:00,2011-04-17 13:07:00,2,1,29,True
12879,3,573.22,191.07333333333335,2011-09-09 12:11:00,2011-10-26 12:24:00,2,1,47,True
12881,1,298.0,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,1,1,0,False
12882,2,1463.04,731.52,2011-11-06 11:22:00,2011-11-30 16:18:00,1,1,24,True
12883,4,703.47,175.8675,2011-09-11 15:18:00,2011-11-15 09:32:00,2,1,64,True
12884,1,309.05,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,1,1,0,False
12885,3,1175.22,391.74,2011-08-08 11:45:00,2011-10-07 13:40:00,2,1,60,True
12886,2,1378.4,689.2,2011-05-04 11:21:00,2011-10-03 10:09:00,2,1,151,True
12888,2,354.12,177.06,2011-03-29 14:31:00,2011-05-09 16:02:00,2,1,41,True
12890,1,380.47,380.47,2011-11-15 17:26:00,2011-11-15 17:26:00,1,1,0,False
12891,3,331.0,110.33333333333333,2011-02-20 11:28:00,2011-06-07 12:31:00,3,1,107,True
12893,1,188.14,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,1,1,0,False
12895,2,372.8,186.4,2011-09-14 08:35:00,2011-10-28 13:51:00,2,1,44,True
12897,2,216.5,108.25,2011-02-11 11:40:00,2011-05-19 12:13:00,2,1,97,True
12901,28,17654.54,630.5192857142857,2011-03-14 10:41:00,2011-12-01 10:07:00,10,1,261,True
12902,1,138.68,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,1,1,0,False
12904,2,509.58,254.79,2011-06-20 13:18:00,2011-11-21 14:34:00,2,1,154,True
12906,5,2919.81,583.962,2011-09-22 15:03:00,2011-11-28 09:55:00,2,1,66,True
12908,2,750.0,375.0,2011-01-31 12:37:00,2011-06-16 15:39:00,2,1,136,True
12909,5,2178.67,435.73400000000004,2011-03-31 12:51:00,2011-10-31 12:43:00,4,1,213,True
12910,8,3075.04,384.38,2011-04-12 10:01:00,2011-11-16 14:28:00,6,1,218,True
12912,5,1662.3,332.46,2011-10-30 11:35:00,2011-12-07 08:55:00,3,1,37,True
12913,5,2483.63,496.726,2010-12-06 16:36:00,2011-12-05 12:11:00,5,1,363,True
12915,2,363.65,181.825,2010-12-02 12:33:00,2011-07-14 11:34:00,2,1,223,True
12916,4,3006.15,751.5375,2011-01-23 10:43:00,2011-07-24 10:35:00,4,1,181,True
12917,1,594.0,594.0,2011-08-03 16:42:00,2011-08-03 16:42:00,1,1,0,False
12919,6,1335.19,222.53166666666667,2011-06-23 09:22:00,2011-12-01 13:47:00,5,1,161,True
12920,1,164.23,164.23,2011-11-22 15:05:00,2011-11-22 15:05:00,1,1,0,False
12921,37,16587.09,448.29972972972973,2010-12-01 15:06:00,2011-11-30 16:22:00,11,1,364,True
12922,1,405.38,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,1,1,0,False
12923,1,176.97,176.97,2011-10-06 16:20:00,2011-10-06 16:20:00,1,1,0,False
12924,4,933.7,233.425,2011-01-16 11:49:00,2011-09-12 13:55:00,4,1,239,True
12925,2,694.05,347.025,2011-09-26 11:05:00,2011-12-05 11:11:00,2,1,70,True
12928,5,2062.7,412.53999999999996,2010-12-15 15:45:00,2011-11-04 14:24:00,5,1,323,True
12929,1,117.85,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,1,1,0,False
12930,2,415.8,207.9,2011-06-21 13:25:00,2011-09-22 15:18:00,2,1,93,True
12931,15,42055.96,2803.730666666667,2010-12-17 09:45:00,2011-11-18 12:39:00,8,1,336,True
12933,3,607.53,202.51,2011-03-01 11:30:00,2011-11-15 16:38:00,3,1,259,True
12935,7,2160.7,308.6714285714285,2011-01-24 13:58:00,2011-12-07 17:25:00,6,1,317,True
12936,4,1063.9,265.975,2011-09-22 13:51:00,2011-11-22 17:32:00,2,1,61,True
12937,4,1504.27,376.0675,2011-03-17 14:19:00,2011-11-24 15:05:00,4,1,252,True
12938,1,114.14,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,1,1,0,False
12939,8,11581.8,1447.725,2011-01-09 11:20:00,2011-10-06 14:33:00,6,1,270,True
12940,2,913.54,456.77,2011-09-13 10:16:00,2011-10-16 12:09:00,2,1,33,True
12942,3,683.9,227.96666666666667,2010-12-09 09:34:00,2011-07-31 14:39:00,3,1,234,True
12944,2,604.51,302.255,2010-12-20 10:41:00,2011-11-04 11:04:00,2,1,319,True
12945,1,462.95,462.95,2011-02-24 14:15:00,2011-02-24 14:15:00,1,1,0,False
12947,6,1603.99,267.33166666666665,2010-12-01 16:21:00,2011-07-19 10:06:00,5,1,229,True
12948,7,2064.95,294.99285714285713,2011-03-20 10:17:00,2011-11-23 17:10:00,5,1,248,True
12949,8,4167.22,520.9025,2011-04-01 13:20:00,2011-11-09 11:25:00,4,1,221,True
12950,3,1843.0,614.3333333333334,2011-11-15 13:48:00,2011-12-07 13:17:00,2,1,21,True
12951,6,1064.0700000000002,177.34500000000003,2011-01-13 10:33:00,2011-12-01 12:14:00,5,1,322,True
12952,4,1387.79,346.9475,2011-09-22 16:37:00,2011-12-04 10:35:00,3,1,72,True
12953,1,329.85,329.85,2011-11-30 09:24:00,2011-11-30 09:24:00,1,1,0,False
12955,11,4757.16,432.4690909090909,2011-03-17 09:03:00,2011-12-08 16:29:00,8,1,266,True
12956,1,108.07,108.07,2011-02-06 16:08:00,2011-02-06 16:08:00,1,1,0,False
12957,8,4017.54,502.1925,2011-01-04 12:18:00,2011-11-30 09:53:00,6,1,329,True
12962,2,266.39,133.195,2011-08-18 13:38:00,2011-12-02 15:55:00,2,1,106,True
12963,8,1856.63,232.07875,2010-12-09 09:14:00,2011-12-01 12:55:00,5,1,357,True
12965,1,771.91,771.91,2011-09-11 15:31:00,2011-09-11 15:31:00,1,1,0,False
12966,1,160.18,160.18,2011-11-30 12:38:00,2011-11-30 12:38:00,1,1,0,False
12967,2,1660.9,830.45,2010-12-03 09:49:00,2010-12-16 19:10:00,1,1,13,True
12968,1,135.95,135.95,2011-08-19 15:44:00,2011-08-19 15:44:00,1,1,0,False
12970,4,452.24,113.06,2011-01-21 14:04:00,2011-12-02 14:30:00,2,1,315,True
12971,86,11189.91,130.11523255813952,2010-12-02 16:42:00,2011-12-06 12:20:00,13,1,368,True
12974,1,144.8,144.8,2011-05-26 09:33:00,2011-05-26 09:33:00,1,1,0,False
12976,1,738.6,738.6,2011-05-12 09:55:00,2011-05-12 09:55:00,1,1,0,False
12977,1,39.24,39.24,2011-07-06 16:40:00,2011-07-06 16:40:00,1,1,0,False
12980,9,7374.9,819.4333333333333,2010-12-16 11:36:00,2011-07-05 09:34:00,7,1,200,True
12981,2,372.22,186.11,2011-07-29 14:14:00,2011-11-10 12:00:00,2,1,103,True
12982,1,390.54,390.54,2011-04-11 11:51:00,2011-04-11 11:51:00,1,1,0,False
12984,1,97.5,97.5,2011-11-21 12:37:00,2011-11-21 12:37:00,1,1,0,False
12985,2,1239.38,619.69,2011-11-11 12:44:00,2011-12-09 10:46:00,2,1,27,True
12987,2,558.7,279.35,2011-05-26 12:00:00,2011-09-27 12:03:00,2,1,124,True
12988,1,535.32,535.32,2011-02-20 14:31:00,2011-02-20 14:31:00,1,1,0,False
12989,15,6924.110000000001,461.6073333333334,2010-12-10 13:24:00,2011-12-06 15:28:00,11,1,361,True
12990,3,409.5,136.5,2011-02-02 15:39:00,2011-11-08 13:01:00,3,1,278,True
12991,2,503.76,251.88,2011-08-19 14:39:00,2011-11-16 15:34:00,2,1,89,True
12993,4,414.76,103.69,2011-02-14 14:29:00,2011-11-16 15:49:00,4,1,275,True
12994,3,974.4200000000001,324.8066666666667,2011-03-16 08:31:00,2011-12-05 15:43:00,3,1,264,True
12995,1,211.32,211.32,2011-09-15 15:44:00,2011-09-15 15:44:00,1,1,0,False
12997,4,1226.89,306.7225,2011-01-26 15:49:00,2011-11-17 15:47:00,4,1,294,True
12999,3,455.88,151.96,2011-04-08 10:26:00,2011-05-27 13:24:00,2,1,49,True
13000,3,534.85,178.28333333333333,2010-12-10 10:26:00,2011-08-25 10:43:00,3,1,258,True
13001,13,9818.82,755.2938461538462,2011-01-17 12:45:00,2011-12-05 14:51:00,9,1,322,True
13002,1,120.95,120.95,2011-01-25 15:18:00,2011-01-25 15:18:00,1,1,0,False
13003,3,149.05,49.68333333333334,2011-05-09 08:23:00,2011-08-26 10:50:00,3,1,109,True
13004,18,5655.91,314.21722222222223,2010-12-17 08:20:00,2011-11-28 11:27:00,11,1,346,True
13005,2,513.7,256.85,2011-04-07 13:32:00,2011-06-19 10:53:00,2,1,72,True
13006,1,81.57,81.57,2011-10-14 13:49:00,2011-10-14 13:49:00,1,1,0,False
13008,1,229.47,229.47,2011-01-20 14:24:00,2011-01-20 14:24:00,1,1,0,False
13011,1,50.55,50.55,2010-12-02 17:22:00,2010-12-02 17:22:00,1,1,0,False
13012,8,1661.84,207.73,2011-02-18 09:43:00,2011-11-30 13:05:00,5,1,285,True
13013,13,4810.9400000000005,370.07230769230773,2010-12-03 12:28:00,2011-12-08 15:01:00,9,1,370,True
13014,10,3466.2799999999997,346.628,2011-03-03 18:28:00,2011-11-29 12:27:00,6,1,270,True
13015,5,3346.2799999999997,669.256,2011-04-04 14:28:00,2011-10-17 13:19:00,3,1,195,True
13016,3,789.89,263.2966666666667,2011-08-08 15:00:00,2011-09-27 14:08:00,2,1,49,True
13017,1,204.0,204.0,2011-12-02 15:53:00,2011-12-02 15:53:00,1,1,0,False
13018,28,7277.7,259.91785714285714,2011-02-17 11:05:00,2011-11-23 13:28:00,10,1,279,True
13021,9,2616.38,290.7088888888889,2010-12-16 10:12:00,2011-12-05 16:37:00,7,1,354,True
13023,2,689.9000000000001,344.95000000000005,2011-08-02 09:34:00,2011-10-06 16:27:00,2,1,65,True
13026,5,975.36,195.072,2011-03-09 11:35:00,2011-12-08 16:58:00,5,1,274,True
13027,6,6912.0,1152.0,2010-12-20 12:45:00,2011-08-18 09:39:00,5,1,240,True
13028,2,661.3199999999999,330.65999999999997,2011-10-25 14:09:00,2011-11-17 11:10:00,2,1,22,True
13029,3,1247.5,415.8333333333333,2010-12-21 13:53:00,2011-11-09 09:13:00,3,1,322,True
13030,2,799.48,399.74,2010-12-06 14:31:00,2011-11-28 14:30:00,2,1,356,True
13032,2,1010.1800000000001,505.09000000000003,2011-09-13 16:40:00,2011-10-18 15:54:00,2,1,34,True
13033,1,190.55,190.55,2010-12-17 14:23:00,2010-12-17 14:23:00,1,1,0,False
13034,2,642.77,321.385,2010-12-05 14:52:00,2011-10-16 12:21:00,2,1,314,True
13035,2,921.88,460.94,2011-03-24 09:21:00,2011-09-27 08:57:00,2,1,186,True
13037,3,881.0699999999999,293.69,2011-03-28 15:42:00,2011-07-24 15:46:00,3,1,118,True
13038,3,908.46,302.82,2011-02-22 11:43:00,2011-09-20 14:37:00,3,1,210,True
13040,2,676.99,338.495,2011-11-06 13:53:00,2011-12-01 10:38:00,2,1,24,True
13043,1,516.42,516.42,2011-03-11 14:52:00,2011-03-11 14:52:00,1,1,0,False
13044,1,560.47,560.47,2011-02-21 15:20:00,2011-02-21 15:20:00,1,1,0,False
13045,1,305.28000000000003,305.28000000000003,2011-09-01 15:04:00,2011-09-01 15:04:00,1,1,0,False
13046,2,629.31,314.655,2011-03-18 15:43:00,2011-11-09 08:36:00,2,1,235,True
13047,10,3237.54,323.754,2010-12-01 08:34:00,2011-11-08 12:06:00,8,1,342,True
13048,4,1835.91,458.9775,2011-01-16 14:36:00,2011-11-25 13:23:00,4,1,312,True
13049,2,656.68,328.34,2011-01-25 16:33:00,2011-10-06 15:31:00,2,1,253,True
13050,17,5836.86,343.3447058823529,2010-12-08 09:30:00,2011-11-25 09:18:00,10,1,351,True
13052,1,348.15000000000003,348.15000000000003,2011-05-11 14:12:00,2011-05-11 14:12:00,1,1,0,False
13055,3,1214.41,404.80333333333334,2011-05-10 08:58:00,2011-09-22 14:26:00,2,1,135,True
13058,3,271.4,90.46666666666665,2011-07-11 12:01:00,2011-11-15 12:43:00,3,1,127,True
13059,1,183.4,183.4,2011-04-04 10:40:00,2011-04-04 10:40:00,1,1,0,False
13060,1,307.53,307.53,2011-03-31 11:37:00,2011-03-31 11:37:00,1,1,0,False
13061,1,248.61,248.61,2011-09-28 16:04:00,2011-09-28 16:04:00,1,1,0,False
13062,1,346.98,346.98,2011-06-01 15:12:00,2011-06-01 15:12:00,1,1,0,False
13064,4,1119.49,279.8725,2011-01-16 13:41:00,2011-11-27 12:31:00,4,1,314,True
13065,1,205.86,205.86,2010-12-01 16:52:00,2010-12-01 16:52:00,1,1,0,False
13066,2,470.8,235.4,2011-11-07 17:06:00,2011-11-15 12:57:00,1,1,7,True
13067,1,115.46,115.46,2011-09-18 13:38:00,2011-09-18 13:38:00,1,1,0,False
13068,2,344.0,172.0,2011-01-24 08:20:00,2011-11-29 15:00:00,2,1,309,True
13069,24,4436.12,184.83833333333334,2010-12-05 11:02:00,2011-12-09 08:39:00,13,1,368,True
13070,1,228.8,228.8,2011-05-31 13:45:00,2011-05-31 13:45:00,1,1,0,False
13072,1,177.15,177.15,2011-03-18 08:12:00,2011-03-18 08:12:00,1,1,0,False
13075,1,919.61,919.61,2011-08-02 10:19:00,2011-08-02 10:19:00,1,1,0,False
13077,4,729.27,182.3175,2010-12-08 14:59:00,2011-12-08 19:24:00,3,1,365,True
13078,26,12627.94,485.69,2010-12-08 09:07:00,2011-12-06 15:36:00,13,1,363,True
13079,5,220.10000000000002,44.02,2011-07-22 14:41:00,2011-12-05 16:53:00,4,1,136,True
13080,1,58.08,58.08,2011-06-13 14:59:00,2011-06-13 14:59:00,1,1,0,False
13081,11,28337.38,2576.1254545454544,2010-12-03 17:20:00,2011-11-28 10:54:00,7,1,359,True
13082,9,3613.63,401.51444444444445,2011-01-05 15:42:00,2011-08-05 16:16:00,6,1,212,True
