stock_code,description,revenue,quantity,orders,customers,avg_unit_price
22333,RETROSPOT PARTY BAG + STICKER SET,6749.23,4391,267,167,1.6341176470588235
23493,VINTAGE DOILY TRAVEL SEWING KIT,6747.9,3522,349,282,1.948351648351648
23083,SET 6 PAPER TABLE LANTERN STARS ,6739.63,1860,209,161,3.7610798122065727
20969,RED FLORAL FELTCRAFT SHOULDER BAG,6734.31,1876,257,157,3.8192664092664095
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6718.9,5293,498,325,1.328248031496063
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6717.79,2853,324,185,2.5546525679758307
48111,DOORMAT 3 SMILEY CATS,6715.25,1107,174,111,7.792429378531073
21877,HOME SWEET HOME MUG,6708.11,5347,293,174,1.418294314381271
C2,CARRIAGE,6686.0,134,133,29,50.13533834586466
22634,CHILDS BREAKFAST SET SPACEBOY ,6681.849999999999,731,203,155,9.71298076923077
23297,SET 40 HEART SHAPE PETIT FOUR CASES,6677.0,4260,140,123,1.6359154929577464
22294,HEART FILIGREE DOVE  SMALL,6671.07,5439,246,162,1.245632183908046
21955,DOORMAT UNION JACK GUNS AND ROSES,6635.61,1159,155,108,7.759430379746836
22840,ROUND CAKE TIN VINTAGE RED,6600.7300000000005,891,250,193,7.921383399209486
22627,MINT KITCHEN SCALES,6599.79,792,304,193,8.470814332247556
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,6599.06,1688,166,114,4.1891566265060245
22968,ROSE COTTAGE KEEPSAKE BOX ,6574.95,729,144,118,9.719999999999999
22725,ALARM CLOCK BAKELIKE CHOCOLATE,6574.26,1776,322,171,3.801067073170732
22367,CHILDRENS APRON SPACEBOY DESIGN,6572.49,3543,448,298,1.9839168490153172
23008,DOLLY GIRL BABY GIFT SET,6567.95,421,120,99,16.425409836065572
23254,CHILDRENS CUTLERY DOLLY GIRL ,6554.6,1628,268,197,4.142753623188407
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6530.26,8122,489,368,0.845440313111546
22553,PLASTERS IN TIN SKULLS,6505.8,4036,439,281,1.646551724137931
23293,SET OF 12 FAIRY CAKE BAKING CASES,6469.45,8243,465,323,0.823978947368421
21259,VICTORIAN SEWING BOX SMALL ,6432.110000000001,1128,237,133,5.92744769874477
23134,LARGE ZINC HEART WALL ORGANISER,6414.48,1064,37,29,7.6710810810810806
21165,BEWARE OF THE CAT METAL SIGN ,6405.31,4027,359,178,1.672343324250681
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,6378.150000000001,1023,225,142,6.747155555555555
85014A,BLACK/BLUE POLKADOT UMBRELLA,6367.9400000000005,1133,256,183,6.096186770428016
21122,SET/10 PINK POLKADOT PARTY CANDLES,6353.58,5257,304,214,1.2514285714285713
22637,PIGGY BANK RETROSPOT ,6308.57,2619,262,188,2.528421052631579
22505,MEMO BOARD COTTAGE DESIGN,6306.1900000000005,1365,262,186,4.924776119402986
21669,BLUE STRIPE CERAMIC DRAWER KNOB,6284.25,4969,351,167,1.3257650273224044
84992,72 SWEETHEART FAIRY CAKE CASES,6274.9,13070,501,325,0.5559322033898306
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6273.29,2151,337,210,3.066608187134503
21533,RETROSPOT LARGE MILK JUG,6267.150000000001,1317,310,209,4.884579439252336
23553,LANDMARK FRAME CAMDEN TOWN ,6257.35,558,62,50,12.376984126984127
22381,TOY TIDY PINK POLKADOT,6229.58,3169,289,133,2.1243389830508477
21668,RED STRIPE CERAMIC DRAWER KNOB,6224.03,5035,333,169,1.3062390670553936
22826,LOVE SEAT ANTIQUE WHITE METAL,6210.0,58,41,33,114.02439024390245
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,6195.73,715,186,129,8.9148167539267
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,6155.04,1712,163,136,3.710731707317073
21871,SAVE THE PLANET MUG,6151.78,5265,270,133,1.3763272727272728
22834,HAND WARMER BABUSHKA DESIGN,6149.33,4633,288,199,1.8827090301003346
23229,VINTAGE DONKEY TAIL GAME ,6146.89,1750,215,182,3.786511627906977
23480,MINI LIGHTS WOODLAND MUSHROOMS,6126.09,1719,173,143,3.726741573033708
22303,COFFEE MUG APPLES DESIGN,6124.150000000001,2770,229,155,2.519177489177489
22631,CIRCUS PARADE LUNCH BOX ,6122.629999999999,3375,256,168,1.94
75049L,LARGE CIRCULAR MIRROR MOBILE,6107.049999999999,6821,118,71,1.117741935483871
23541,WALL ART CLASSIC PUDDINGS ,6093.49,821,118,95,8.114915254237287
21326,AGED GLASS SILVER T-LIGHT HOLDER,6083.2,10088,277,168,0.6395470383275261
23103,JINGLE BELL HEART DECORATION,6069.15,3687,307,223,1.648153846153846
22635,CHILDS BREAKFAST SET DOLLY GIRL ,6063.0,657,180,143,9.79065934065934
47556B,TEA TIME TEA TOWELS ,6045.0,2600,2,1,2.325
22663,JUMBO BAG DOLLY GIRL DESIGN,6008.41,3097,317,171,2.0554088050314467
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,5982.09,11675,504,366,0.5561625708884689
17003,BROCADE RING PURSE ,5980.05,22963,206,136,0.3200956937799043
22654,DELUXE SEWING KIT ,5974.62,1058,222,157,6.070892857142858
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,5968.9800000000005,1280,159,128,4.970372670807453
22620,4 TRADITIONAL SPINNING TOPS,5960.08,4491,364,260,1.430186170212766
22508,DOORSTOP RETROSPOT HEART,5938.21,1516,236,177,3.8366249999999997
21975,PACK OF 60 DINOSAUR CAKE CASES,5934.68,12134,529,287,0.5584098939929328
22151,PLACE SETTING WHITE HEART,5922.2699999999995,14877,289,174,0.4297979797979798
22783,SET 3 WICKER OVAL BASKETS W LIDS,5922.12,462,32,29,13.858125
21380,WOODEN HAPPY BIRTHDAY GARLAND,5910.150000000001,2093,232,138,2.974340425531915
21155,RED RETROSPOT PEG BAG,5880.05,2460,354,205,2.521052631578947
22900,SET 2 TEA TOWELS I LOVE LONDON ,5859.25,1953,176,111,3.224731182795699
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,5855.24,1980,238,163,3.1856734693877553
22356,CHARLOTTE BAG PINK POLKADOT,5840.64,7306,487,220,0.8615090543259558
21535,RED RETROSPOT SMALL MILK JUG,5830.2,2460,310,204,2.5345312499999997
47591D,PINK FAIRY CAKE CHILDRENS APRON,5823.36,3144,397,250,1.9738403990024938
21484,CHICK GREY HOT WATER BOTTLE,5810.37,1555,282,205,3.9062962962962966
22979,PANTRY WASHING UP BRUSH,5795.86,3920,304,225,1.4955271565495207
23247,BISCUIT TIN 50'S CHRISTMAS,5795.2,2060,271,231,2.969783393501805
23172,REGENCY TEA PLATE PINK,5793.28,3688,224,160,1.6405357142857142
22779,WOODEN OWLS LIGHT GARLAND ,5781.35,1535,147,88,4.183947368421053
22804,CANDLEHOLDER PINK HANGING HEART,5771.780000000001,2046,343,222,2.941211267605634
84030E,ENGLISH ROSE HOT WATER BOTTLE,5767.91,1423,277,198,4.271463414634146
21888,BINGO SET,5725.71,1553,280,210,3.8331560283687947
22784,LANTERN CREAM GAZEBO ,5721.42,1214,259,192,4.980483271375465
23485,BOTANICAL GARDENS WALL CLOCK ,5719.0,259,80,70,24.16
71053,WHITE METAL LANTERN,5713.03,1591,238,145,3.71632
23113,PANTRY CHOPPING BOARD,5695.860000000001,1138,43,39,4.92
62018,SOMBRERO ,5691.5,4402,59,39,1.8076271186440676
23296,SET OF 6 TEA TIME BAKING CASES,5687.150000000001,4879,319,243,1.2396296296296296
21922,UNION STRIPE WITH FRINGE  HAMMOCK,5682.09,759,167,113,7.950236686390532
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5664.78,5700,336,234,1.0281360946745561
22485,SET OF 2 WOODEN MARKET CRATES,5652.9,462,165,142,12.629999999999999
48129,DOORMAT TOPIARY,5644.46,880,182,125,7.966775956284153
23204,CHARLOTTE BAG APPLES DESIGN,5632.15,7039,425,199,0.8429976580796252
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5618.04,4564,307,159,1.2923492063492064
22971,QUEENS GUARD COFFEE MUG,5603.570000000001,2365,233,164,2.5219574468085106
21156,RETROSPOT CHILDRENS APRON,5587.87,3039,292,202,2.0006802721088435
84988,SET OF 72 PINK HEART PAPER DOILIES,5566.679999999999,3954,307,209,1.4692556634304208
23311,VINTAGE CHRISTMAS STOCKING ,5564.25,2199,281,246,2.545246478873239
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,5555.13,1543,97,80,3.7940816326530613
23312,VINTAGE CHRISTMAS GIFT SACK,5527.150000000001,1365,193,168,4.13989898989899
21912,VINTAGE SNAKES & LADDERS,5523.53,1575,268,201,3.8390405904059044
20723,STRAWBERRY CHARLOTTE BAG,5520.95,6847,492,230,0.86014
21094,SET/6 RED SPOTTY PAPER PLATES,5496.53,7351,325,179,0.8289634146341462
22150,3 STRIPEY MICE FELTCRAFT,5478.05,2923,402,288,1.9640435835351089
22740,POLKADOT PEN,5475.25,6625,107,89,0.8451401869158878
22668,PINK BABY BUNTING,5448.11,1965,204,162,2.973961352657005
22751,FELTCRAFT PRINCESS OLIVIA DOLL,5446.1,1514,251,184,3.794078431372549
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,5415.0,35,26,21,158.07692307692307
23118,PARISIENNE JEWELLERY DRAWER ,5399.02,765,225,154,7.4600888888888885
23135,SMALL ZINC HEART WALL ORGANISER,5378.8,1538,42,31,5.191190476190476
22796,PHOTO FRAME 3 CLASSIC HANGING,5377.45,554,212,146,9.896046511627905
23169,CLASSIC GLASS COOKIE JAR,5358.5,1334,248,191,4.114940239043825
23531,WALL ART BIG LOVE ,5340.21,963,97,77,6.746969696969697
22946,WOODEN ADVENT CALENDAR CREAM,5340.0,370,89,64,16.326373626373627
23583,LUNCH BAG PAISLEY PARK  ,5267.75,3315,298,233,1.6448553054662378
22349,DOG BOWL CHASING BALL DESIGN,5227.929999999999,1341,114,85,3.762327586206897
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5225.22,3286,312,224,1.654074074074074
22418,10 COLOUR SPACEBOY PEN,5209.17,6267,242,179,0.8724691358024691
23133,LARGE IVORY HEART WALL ORGANISER,5142.91,759,134,94,7.992164179104478
23158,SET OF 5 LUCKY CAT MAGNETS ,5121.4800000000005,2538,187,96,2.1666666666666665
20718,RED RETROSPOT SHOPPER BAG,5115.31,4264,384,236,1.2658717948717948
37449,CERAMIC CAKE STAND + HANGING CAKES,5084.78,562,152,106,9.75875816993464
22904,CALENDAR PAPER CUT DESIGN,5072.64,1768,234,162,2.977053941908714
23132,SMALL IVORY HEART WALL ORGANISER,5069.58,1022,141,115,5.735833333333334
23157,SET OF 6 NATIVITY MAGNETS ,5058.59,2543,145,111,2.149869281045752
22947,WOODEN ADVENT CALENDAR RED,5047.6,536,104,81,10.323076923076922
20676,RED RETROSPOT BOWL,5046.9800000000005,4363,298,185,1.2438157894736843
21671,RED SPOT CERAMIC DRAWER KNOB,5042.4,4080,279,164,1.2877816901408452
23177,TREASURE ISLAND BOOK BOX,5036.55,2431,214,174,2.2418181818181817
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,5034.64,2514,296,216,2.133708609271523
22623,BOX OF VINTAGE JIGSAW BLOCKS ,5031.570000000001,920,219,165,5.8308144796380095
21670,BLUE SPOT CERAMIC DRAWER KNOB,5028.5199999999995,4004,289,158,1.300304054054054
22141,CHRISTMAS CRAFT TREE TOP ANGEL,5025.58,2448,348,256,2.1459722222222224
22780,LIGHT GARLAND BUTTERFILES PINK,5018.84,1340,130,82,4.1843939393939396
21258,VICTORIAN SEWING BOX LARGE,5014.23,425,106,61,12.952358490566038
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,5010.400000000001,1392,101,82,3.803861386138614
22109,FULL ENGLISH BREAKFAST PLATE,4993.05,1383,158,100,3.8364417177914114
22296,HEART IVORY TRELLIS LARGE,4988.83,3055,270,189,1.6587323943661971
23154,SET OF 4 JAM JAR MAGNETS,4986.49,2472,214,141,2.080921052631579
22584,PACK OF 6 PANNETONE GIFT BOXES,4982.68,2015,139,117,2.571267605633803
21844,RED RETROSPOT MUG,4972.1,1814,134,99,2.902941176470588
22907,PACK OF 20 NAPKINS PANTRY DESIGN,4966.32,6102,533,357,0.850637168141593
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,4960.5,3994,276,154,1.3009473684210526
22302,COFFEE MUG PEARS  DESIGN,4959.85,2288,190,134,2.5199479166666667
22839,3 TIER CAKE TIN GREEN AND CREAM,4954.5599999999995,364,136,107,14.940071942446044
22429,ENAMEL MEASURING JUG CREAM,4954.29,1193,315,227,4.259353846153846
23556,LANDMARK FRAME COVENT GARDEN ,4949.55,438,52,46,12.387272727272727
23310,BUBBLEGUM RING ASSORTED,4894.83,11891,213,146,0.4292523364485981
22366,DOORMAT AIRMAIL ,4887.82,722,156,104,7.803141025641025
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,4881.150000000001,1749,196,179,2.9300995024875625
22365,DOORMAT RESPECTABLE HOUSE,4873.44,730,126,83,7.865118110236221
84212,"ASSORTED FLOWER COLOUR ""LEIS""",4871.45,10297,103,72,0.61873786407767
23543,WALL ART KEEP CALM ,4861.75,959,74,64,7.841298701298701
21242,RED RETROSPOT PLATE ,4860.98,3074,222,148,1.674
22120,WELCOME  WOODEN BLOCK LETTERS,4856.52,505,167,121,9.866823529411764
21164,HOME SWEET HOME METAL SIGN ,4850.620000000001,1714,246,166,2.9382400000000004
23109,PACK OF SIX LED TEA LIGHTS,4849.01,1729,174,132,2.913204419889503
23263,SET OF 3 WOODEN HEART DECORATIONS,4829.08,3747,389,269,1.3159628770301623
22595,GINGHAM HEART DECORATION,4828.38,5964,331,251,0.8599411764705882
23126,FELTCRAFT GIRL AMELIE KIT,4824.13,987,255,187,5.020839694656488
22464,HANGING METAL HEART LANTERN,4823.5,3200,277,191,1.5931578947368419
21124,SET/10 BLUE POLKADOT PARTY CANDLES,4798.34,3970,227,180,1.2475431034482758
23162,REGENCY TEA STRAINER,4789.24,1362,142,96,3.7471830985915493
22580,ADVENT CALENDAR GINGHAM SACK,4787.68,836,166,126,6.083333333333333
23555,LANDMARK FRAME NOTTING HILL ,4768.15,422,48,45,12.410576923076924
21907,I'M ON HOLIDAY METAL SIGN,4761.55,2294,329,208,2.113072289156627
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4756.91,3927,279,185,1.3885915492957748
23554,LANDMARK FRAME OXFORD STREET,4755.65,421,54,49,12.389285714285714
22207,FRYING PAN UNION FLAG,4731.36,1200,113,68,4.437017543859649
21756,BATH BUILDING BLOCK WORD,4727.83,792,242,168,6.034296875
22271,FELTCRAFT DOLL ROSIE,4716.870000000001,1653,256,181,2.967186311787072
22297,HEART IVORY TRELLIS SMALL,4715.03,3863,221,157,1.2571551724137933
21172,PARTY METAL SIGN ,4708.2699999999995,3335,371,236,1.4867624020887726
23052,RECYCLED ACAPULCO MAT TURQUOISE,4694.75,571,221,147,8.246380090497738
22998,TRAVEL CARD WALLET KEEP CALM,4693.4,11769,437,217,0.4276785714285714
22798,ANTIQUE GLASS DRESSING TABLE POT,4687.01,1643,188,126,2.976031746031746
22088,PAPER BUNTING COLOURED LACE,4683.1,1698,169,115,2.905555555555556
23295,SET OF 12 MINI LOAF BAKING CASES,4675.61,5963,359,250,0.8246486486486486
23314,VINTAGE CHRISTMAS TABLECLOTH,4663.52,393,104,87,12.440283018867925
22636,CHILDS BREAKFAST SET CIRCUS PARADE,4656.3,565,182,141,8.425274725274726
22849,BREAD BIN DINER STYLE MINT,4646.5599999999995,304,118,79,16.272333333333332
23558,LANDMARK FRAME LONDON BRIDGE ,4641.7,413,47,43,12.407
22488,NATURAL SLATE RECTANGLE CHALKBOARD,4636.91,2911,309,211,1.6542307692307692
21558,SKULL LUNCH BOX WITH CUTLERY ,4624.8,1946,265,167,2.530363636363636
23165,LARGE CERAMIC TOP STORAGE JAR,4624.5,2954,220,167,1.6322222222222222
23159,SET OF 5 PANCAKE DAY MAGNETS,4620.97,2283,195,121,2.0821782178217823
22848,BREAD BIN DINER STYLE PINK,4598.349999999999,302,111,68,16.21544642857143
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,4596.75,3055,108,71,1.6319819819819819
23234,BISCUIT TIN VINTAGE CHRISTMAS,4576.05,1635,232,201,2.9257446808510643
21390,FILIGRIS HEART WITH BUTTERFLY,4544.13,3781,174,120,1.2636065573770492
23569,TRADTIONAL ALPHABET STAMP SET,4531.95,933,174,152,4.945652173913044
22301,COFFEE MUG CAT + BIRD DESIGN,4529.34,2118,181,123,2.5203783783783784
23286,BLUE VINTAGE SPOT BEAKER,4528.29,4901,164,125,0.8464634146341463
47599A,PINK PARTY BAGS,4481.62,2409,144,102,2.069109589041096
82552,WASHROOM METAL SIGN,4462.37,2922,292,184,1.4683612040133778
23010,CIRCUS PARADE BABY GIFT SET,4444.75,285,89,73,16.47808988764045
22837,HOT WATER BOTTLE BABUSHKA ,4442.0,984,133,107,4.62037037037037
21937,STRAWBERRY   PICNIC BAG,4433.45,1591,206,146,2.926923076923077
21539,RED RETROSPOT BUTTER DISH,4429.650000000001,939,211,123,4.904418604651163
22295,HEART FILIGREE DOVE LARGE,4420.17,2737,212,155,1.6686425339366515
23285,PINK VINTAGE SPOT BEAKER,4384.83,4679,132,108,0.8465909090909091
84050,PINK HEART SHAPE EGG FRYING PAN,4379.03,3139,200,139,1.640873786407767
23176,ABC TREASURE BOOK BOX ,4377.76,2090,186,159,2.2635449735449735
21932,SCANDINAVIAN PAISLEY PICNIC BAG,4363.66,2467,319,218,1.8524464831804281
22938,CUPCAKE LACE PAPER SET 6,4355.33,2321,170,160,1.9417441860465117
23198,PANTRY MAGNETIC  SHOPPING LIST,4346.99,3067,374,259,1.4803367875647668
22689,DOORMAT MERRY CHRISTMAS RED ,4340.44,614,112,94,8.764513274336283
22142,CHRISTMAS CRAFT WHITE FAIRY ,4339.29,3073,321,259,1.4962462462462462
22606,WOODEN SKITTLES GARDEN SET,4336.75,305,132,110,15.215185185185183
16014,SMALL CHINESE STYLE SCISSOR,4335.76,13328,54,34,0.4014814814814815
23275,SET OF 3 HANGING OWLS OLLIE BEAK,4327.42,3642,270,171,1.2872982456140352
21498,RED RETROSPOT WRAP ,4320.74,10547,335,238,0.4180357142857143
21933,PINK VINTAGE PAISLEY PICNIC BAG,4295.86,2410,283,198,1.8428571428571427
21833,CAMOUFLAGE LED TORCH,4278.12,2628,120,87,1.6816666666666664
82001S,VINYL RECORD FRAME SILVER,4275.22,1236,86,45,3.7028735632183905
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4263.55,1099,182,117,4.181202185792349
23288,GREEN VINTAGE SPOT BEAKER,4261.889999999999,4505,134,107,0.8485925925925926
15056P,EDWARDIAN PARASOL PINK,4254.16,769,135,87,5.941313868613139
23503,PLAYING CARDS KEEP CALM & CARRY ON,4246.71,3435,327,284,1.2481305637982196
23530,WALL ART ONLY ONE PERSON ,4241.25,1037,73,59,4.7518918918918915
22549,PICTURE DOMINOES,4237.04,2992,244,195,1.5164
20974,12 PENCILS SMALL TUBE SKULL,4235.1,6734,291,195,0.6483498349834984
20979,36 PENCILS TUBE RED RETROSPOT,4233.51,3523,230,164,1.2443162393162395
82551,LAUNDRY 15C METAL SIGN,4229.719999999999,2791,253,156,1.4927450980392156
23494,VINTAGE DOILY DELUXE SEWING KIT ,4218.7,726,176,145,5.933240223463687
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4213.34,1170,97,80,3.8011340206185564
22082,RIBBON REEL STRIPES DESIGN ,4208.78,2558,334,250,1.6814772727272727
22845,VINTAGE CREAM CAT FOOD CONTAINER,4208.09,704,235,155,6.38042194092827
23167,SMALL CERAMIC TOP STORAGE JAR ,4184.18,5666,177,129,0.8270652173913042
23389,SPACEBOY MINI BACKPACK,4163.55,1037,201,157,4.142307692307693
22626,BLACK KITCHEN SCALES,4159.53,504,183,134,8.507150537634407
22417,PACK OF 60 SPACEBOY CAKE CASES,4131.69,8103,407,270,0.5527619047619048
22898,CHILDRENS APRON APPLES DESIGN,4120.85,2201,277,201,1.9468309859154929
22942,CHRISTMAS LIGHTS 10 SANTAS ,4108.75,581,131,111,7.445833333333334
23404,HOME SWEET HOME BLACKBOARD,4108.58,969,136,104,4.863676470588236
20975,12 PENCILS SMALL TUBE RED RETROSPOT,4101.2,6400,307,231,0.6490476190476191
23241,TREASURE TIN GYMKHANA DESIGN,4099.52,2024,284,183,2.0753220338983054
84987,SET OF 36 TEATIME PAPER DOILIES,4078.68,2928,240,201,1.4632644628099174
23397,FOOT STOOL HOME SWEET HOME ,4069.9,434,176,139,9.84772727272727
21876,POTTERING MUG,4058.76,3548,197,141,1.3853
84946,ANTIQUE SILVER TEA GLASS ETCHED,4033.0,3500,143,117,1.2230405405405405
22174,PHOTO CUBE,4032.56,2688,169,104,1.7254494382022472
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,4028.19,5085,343,172,0.8455300859598853
21086,SET/6 RED SPOTTY PAPER CUPS,4009.4900000000002,6589,285,167,0.6587837837837838
22899,CHILDREN'S APRON DOLLY GIRL ,3986.88,1982,259,190,2.1263358778625956
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3983.63,1081,230,141,3.7809051724137928
22721,SET OF 3 CAKE TINS SKETCHBOOK,3949.72,910,246,183,4.820200803212852
23163,REGENCY SUGAR TONGS,3949.7000000000003,1714,134,95,2.4349253731343286
22748,POPPY'S PLAYHOUSE KITCHEN,3933.71,1895,346,233,2.1256302521008403
23129,HEART SHAPED HOLLY WREATH,3933.1800000000003,942,165,138,4.418727272727273
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,3926.72,3345,170,84,1.247231638418079
22781,GUMBALL MAGAZINE RACK,3916.79,533,160,118,7.702360248447206
23340,VINTAGE CHRISTMAS CAKE FRILL,3899.25,2465,122,112,1.6451612903225807
22841,ROUND CAKE TIN VINTAGE GREEN,3895.48,516,199,156,7.9588
23144,ZINC T-LIGHT HOLDER STARS SMALL,3879.98,4894,237,180,0.8369747899159663
23486,ANTIQUE HEART SHELF UNIT,3879.15,267,68,64,16.44705882352941
23557,LANDMARK FRAME BAKER STREET ,3867.85,347,29,25,12.39310344827586
22061,LARGE CAKE STAND  HANGING STRAWBERY,3864.63,565,129,86,8.997230769230768
22813,PACK 3 BOXES BIRD PANNETONE ,3862.9999999999995,2088,140,110,2.012857142857143
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,3860.2400000000002,2060,156,87,2.071635220125786
23255,CHILDRENS CUTLERY CIRCUS PARADE,3856.59,963,143,116,4.164861111111112
21704,BAG 250g SWIRLY MARBLES,3856.38,5004,197,137,0.8637878787878788
22956,36 FOIL HEART CAKE CASES,3823.5600000000004,2003,170,144,2.04376404494382
22550,HOLIDAY FUN LUDO,3810.71,1102,176,136,3.83
22117,METAL SIGN HER DINNER IS SERVED ,3802.5,1290,72,58,2.785416666666667
23205,CHARLOTTE BAG VINTAGE ALPHABET ,3786.22,4752,323,192,0.852782874617737
23012,GLASS APOTHECARY BOTTLE PERFUME,3775.4900000000002,1017,198,151,3.8827093596059115
23193,BUFFALO BILL TREASURE BOOK BOX,3768.57,1855,137,109,2.265244755244755
23283,DOORMAT VINTAGE LEAF,3766.57,541,121,100,8.092231404958678
23050,RECYCLED ACAPULCO MAT GREEN,3763.55,459,176,116,8.240909090909092
23306,SET OF 36 DOILIES PANTRY DESIGN,3761.9199999999996,2653,195,172,1.454438775510204
22951,60 CAKE CASES DOLLY GIRL DESIGN,3755.41,7247,354,237,0.5628455284552846
22489,PACK OF 12 TRADITIONAL CRAYONS,3754.89,9314,318,232,0.43211180124223597
23534,WALL ART STOP FOR TEA ,3754.13,689,153,131,5.909548387096774
21154,RED RETROSPOT OVEN GLOVE ,3751.63,3187,262,175,1.2947014925373135
23184,BULL DOG BOTTLE OPENER,3749.5,778,197,129,5.097939698492462
22493,PAINT YOUR OWN CANVAS SET,3740.58,2354,176,125,1.700222222222222
21257,VICTORIAN SEWING BOX MEDIUM,3735.3900000000003,489,152,100,7.981428571428572
22274,FELTCRAFT DOLL EMILY,3732.1500000000005,1301,231,168,2.9876470588235295
23309,SET OF 60 I LOVE LONDON CAKE CASES ,3729.0499999999997,7727,294,178,0.5684126984126985
21874,GIN AND TONIC MUG,3724.3599999999997,2852,194,110,1.3477040816326529
22723,SET OF 6 HERB TINS SKETCHBOOK,3705.8900000000003,1059,235,170,3.751399176954733
23351,ROLL WRAP 50'S CHRISTMAS,3699.02,3058,271,242,1.2439568345323742
22745,POPPY'S PLAYHOUSE BEDROOM ,3689.9500000000003,1788,316,216,2.114846625766871
22431,WATERING CAN BLUE ELEPHANT,3686.6499999999996,1981,275,159,1.9705017921146952
23110,PARISIENNE KEY CABINET ,3685.2,664,219,157,5.713800904977376
22656,VINTAGE BLUE KITCHEN CABINET,3685.0,26,20,17,146.75
21098,CHRISTMAS TOILET ROLL,3680.05,3176,163,115,1.3019565217391305
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,3677.18,386,135,104,9.885588235294117
22980,PANTRY SCRUBBING BRUSH,3661.89,2289,242,198,1.6742914979757084
21892,TRADITIONAL WOODEN CATCH CUP GAME ,3656.75,2914,295,235,1.296360655737705
22649,STRAWBERRY FAIRY CAKE TEAPOT,3653.75,751,160,86,4.929041916167664
