customer_id,first_purchase_date,last_purchase_date,recency,frequency,monetary,avg_order_value,total_quantity,unique_products,customer_lifetime_days,r_score,f_score,m_score,rfm_score,rfm_total_score,segment
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,22,1,739.1999999999999,739.1999999999999,63,2,0,4,1,3,413,8,New Customers
12604,2011-03-23 12:06:00,2011-09-21 14:08:00,79,2,254.18,127.09,201,16,182,2,2,2,222,6,Lost / Low Value
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,60,1,1579.51,1579.51,1228,101,0,3,1,4,314,8,Big Spenders
12609,2011-01-25 15:13:00,2011-09-22 16:34:00,78,3,1126.85,375.6166666666666,648,60,240,2,3,4,234,9,At Risk
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,23,5,2099.54,419.908,1049,106,103,4,4,5,445,13,Champions
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,52,1,1193.32,1193.32,846,65,0,3,1,4,314,8,Big Spenders
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,74,1,704.0400000000001,704.0400000000001,262,19,0,2,1,3,213,6,Regular Customers
12613,2011-03-22 15:42:00,2011-10-13 14:59:00,57,5,3344.38,668.876,1644,153,204,3,4,5,345,12,Loyal Customers
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,278,1,315.6,315.6,76,20,0,1,1,2,112,4,Lost / Low Value
12615,2011-06-24 13:35:00,2011-12-07 15:02:00,2,4,2291.19,572.7975,1376,105,166,5,4,5,545,14,Champions
12616,2011-02-15 14:17:00,2011-09-05 15:17:00,95,2,713.3,356.65,284,32,202,2,2,3,223,7,Regular Customers
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,29,1,355.53,355.53,213,39,0,4,1,2,412,7,New Customers
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,22,1,177.31,177.31,96,11,0,4,1,1,411,6,New Customers
12619,2011-03-31 13:10:00,2011-11-23 14:52:00,16,9,3641.2400000000002,404.58222222222224,3378,90,237,4,5,5,455,14,Champions
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,15,3,1339.4099999999999,446.46999999999997,1181,92,189,4,3,4,434,11,Potential Loyalists
12621,2010-12-09 10:16:00,2011-12-08 11:25:00,2,20,13689.67,684.4835,7440,467,364,5,5,5,555,15,Champions
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,232,1,180.1,180.1,69,11,0,1,1,1,111,3,Lost / Low Value
12623,2011-03-08 13:50:00,2011-03-08 13:50:00,276,1,305.1,305.1,191,18,0,1,1,2,112,4,Lost / Low Value
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,106,2,641.13,320.565,355,38,71,2,2,3,223,7,Regular Customers
12625,2011-01-24 13:27:00,2011-05-12 09:54:00,212,2,2683.8199999999997,1341.9099999999999,1612,86,107,1,2,5,125,8,Big Spenders
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,23,9,6620.48,735.6088888888888,3453,294,303,4,5,5,455,14,Champions
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,11,7,4478.53,639.79,2752,230,129,5,5,5,555,15,Champions
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,4,3,786.46,262.15333333333336,448,41,60,5,3,3,533,11,Potential Loyalists
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,10,2,1270.88,635.44,548,64,34,5,2,4,524,11,New Customers
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,57,1,640.5,640.5,236,31,0,3,1,3,313,7,Regular Customers
12633,2011-02-25 08:44:00,2011-10-12 11:40:00,59,4,2163.98,540.995,1162,101,229,3,4,5,345,12,Loyal Customers
12635,2011-07-08 08:43:00,2011-09-11 11:04:00,90,2,1689.1799999999998,844.5899999999999,1172,101,65,2,2,4,224,8,Big Spenders
12637,2011-01-20 10:47:00,2011-10-03 13:46:00,67,8,6021.900000000001,752.7375000000001,3002,377,256,3,5,5,355,13,Loyal Customers
12638,2011-11-06 13:11:00,2011-11-06 13:11:00,33,1,671.69,671.69,577,39,0,4,1,3,413,8,New Customers
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,239,1,486.1,486.1,201,22,0,1,1,2,112,4,Lost / Low Value
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,24,3,1174.5800000000002,391.5266666666667,311,53,57,4,3,4,434,11,Potential Loyalists
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,115,1,185.9,185.9,72,10,0,2,1,1,211,4,Lost / Low Value
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,25,3,1013.26,337.75333333333333,552,47,82,4,3,4,434,11,Potential Loyalists
12643,2011-01-11 11:48:00,2011-08-03 12:56:00,128,6,3344.6400000000003,557.44,1808,24,204,2,5,5,255,12,At Risk High Value
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,130,1,477.91,477.91,325,31,0,2,1,2,212,5,Lost / Low Value
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,34,4,1775.18,443.795,1084,73,282,3,4,4,344,11,Loyal Customers
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,5,2,1346.9699999999998,673.4849999999999,897,45,44,5,2,4,524,11,New Customers
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,22,12,3722.8199999999997,310.23499999999996,1431,121,346,4,5,5,455,14,Champions
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,155,1,318.05,318.05,160,21,0,2,1,2,212,5,Lost / Low Value
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,107,3,623.51,207.83666666666667,586,31,105,2,3,3,233,8,At Risk
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,3,1,314.44,314.44,254,20,0,5,1,2,512,8,New Customers
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,335,1,114.0,114.0,78,9,0,1,1,1,111,3,Lost / Low Value
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,331,1,919.98,919.98,505,48,0,1,1,3,113,5,Regular Customers
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,149,2,2209.85,1104.925,919,43,147,2,2,5,225,9,Big Spenders
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,11,5,601.98,120.396,264,38,284,5,4,3,543,12,Loyal Customers
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,17,5,4051.17,810.234,1723,126,216,4,4,5,445,13,Champions
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,11,4,1643.18,410.795,1044,47,67,5,4,4,544,13,Champions
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,19,1,686.05,686.05,320,36,0,4,1,3,413,8,New Customers
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,30,1,91.68,91.68,105,5,0,4,1,1,411,6,New Customers
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,11,1,245.1,245.1,127,13,0,5,1,1,511,7,New Customers
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,1,11,3849.78,349.98,2058,230,372,5,5,5,555,15,Champions
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,8,9,4881.88,542.4311111111111,1203,37,314,5,5,5,555,15,Champions
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,325,1,63.0,63.0,37,3,0,1,1,1,111,3,Lost / Low Value
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,58,1,620.13,620.13,395,33,0,3,1,3,313,7,Regular Customers
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,12,4,3807.1499999999996,951.7874999999999,1634,161,343,5,4,5,545,14,Champions
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,151,3,2744.0299999999997,914.6766666666666,1115,101,105,2,3,5,235,10,At Risk
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,10,5,2996.0499999999997,599.2099999999999,1397,92,222,5,4,5,545,14,Champions
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,330,1,225.9,225.9,78,10,0,1,1,1,111,3,Lost / Low Value
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,5,2,610.52,305.26,351,42,321,5,2,3,523,10,New Customers
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,39,4,1970.6,492.65,1133,83,169,3,4,4,344,11,Loyal Customers
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,25,6,1331.39,221.89833333333334,670,45,286,4,5,4,454,13,Champions
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,42,12,17628.46,1469.0383333333332,10923,165,311,3,5,5,355,13,Loyal Customers
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,59,4,1113.02,278.255,554,48,225,3,4,4,344,11,Loyal Customers
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,1,4,862.81,215.7025,443,52,112,5,4,3,543,12,Loyal Customers
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,15,22,13787.539999999999,626.7063636363636,7536,638,353,4,5,5,455,14,Champions
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,4,31,12288.22,396.3941935483871,5575,524,367,5,5,5,555,15,Champions
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,4,15,8476.57,565.1046666666666,4987,344,361,5,5,5,555,15,Champions
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,8,7,2283.63,326.23285714285714,1985,105,205,5,5,5,555,15,Champions
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,28,6,2863.08,477.18,1523,157,65,4,5,5,455,14,Champions
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,372,1,89.14,89.14,107,7,0,1,1,1,111,3,Lost / Low Value
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,114,1,4873.81,4873.81,3028,171,0,2,1,5,215,8,Big Spenders
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,26,2,1247.61,623.805,628,72,101,4,2,4,424,10,New Customers
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,206,1,389.01,389.01,106,16,0,1,1,2,112,4,Lost / Low Value
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,28,6,1035.8,172.63333333333333,394,32,329,4,5,4,454,13,Champions
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,127,4,855.91,213.9775,255,39,192,2,4,3,243,9,At Risk
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,70,2,869.6700000000001,434.83500000000004,509,37,112,3,2,3,323,8,Regular Customers
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,7,4,582.1,145.525,220,27,203,5,4,3,543,12,Loyal Customers
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,29,3,957.59,319.19666666666666,508,41,140,4,3,4,434,11,Potential Loyalists
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,8,4,4939.99,1234.9975,2967,268,207,5,4,5,545,14,Champions
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,80,2,797.71,398.855,678,53,162,2,2,3,223,7,Regular Customers
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,20,1,219.0,219.0,53,12,0,4,1,1,411,6,New Customers
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,71,1,283.55,283.55,164,21,0,3,1,2,312,6,Regular Customers
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,7,8,2340.84,292.605,1006,88,162,5,5,5,555,15,Champions
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,15,9,6868.29,763.1433333333333,3997,334,341,4,5,5,455,14,Champions
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,292,1,603.42,603.42,256,33,0,1,1,3,113,5,Regular Customers
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,30,10,2712.91,271.291,1307,157,338,4,5,5,455,14,Champions
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,15,9736.52,649.1013333333334,3936,207,351,4,5,5,455,14,Champions
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,97,3,1149.02,383.00666666666666,851,77,104,2,3,4,234,9,At Risk
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,29,13,4396.13,338.1638461538462,1062,133,342,4,5,5,455,14,Champions
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1,848.55,848.55,508,38,0,5,1,3,513,9,New Customers
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,9,5,4708.86,941.7719999999999,3069,259,285,5,4,5,545,14,Champions
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,106,1,353.86,353.86,197,20,0,2,1,2,212,5,Lost / Low Value
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,4,2,1053.49,526.745,708,69,129,5,2,4,524,11,New Customers
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,151,2,1030.98,515.49,506,55,94,2,2,4,224,8,Big Spenders
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,71,1,238.25,238.25,203,19,0,3,1,1,311,5,Regular Customers
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,5,2,644.95,322.475,374,39,59,5,2,3,523,10,New Customers
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,3,25,5781.73,231.26919999999998,4672,354,366,5,5,5,555,15,Champions
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,32,6,2656.13,442.68833333333333,1959,161,323,4,5,5,455,14,Champions
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,85,4,997.63,249.4075,566,53,65,2,4,4,244,10,At Risk High Value
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,4,5,725.0699999999999,145.01399999999998,434,69,61,5,4,3,543,12,Loyal Customers
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,5,4,1031.41,257.8525,445,53,327,5,4,4,544,13,Champions
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,371,1,427.8,427.8,164,24,0,1,1,2,112,4,Lost / Low Value
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,28,7,2609.1,372.7285714285714,3143,124,329,4,5,5,455,14,Champions
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,11,7,3980.7,568.6714285714286,2098,139,309,5,5,5,555,15,Champions
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,71,4,836.33,209.0825,419,46,261,3,4,3,343,10,Loyal Customers
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,114,1,453.01,453.01,233,26,0,2,1,2,212,5,Lost / Low Value
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,24,12,18895.91,1574.6591666666666,8437,274,341,4,5,5,455,14,Champions
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,180,1,236.26,236.26,111,12,0,1,1,1,111,3,Lost / Low Value
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,234,1,383.95,383.95,137,22,0,1,1,2,112,4,Lost / Low Value
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,353,1,110.4,110.4,88,4,0,1,1,1,111,3,Lost / Low Value
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,315,2,779.5699999999999,389.78499999999997,368,43,21,1,2,3,123,6,Regular Customers
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,333,1,234.0,234.0,173,4,0,1,1,1,111,3,Lost / Low Value
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,372,1,155.35,155.35,148,11,0,1,1,1,111,3,Lost / Low Value
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,78,2,1013.04,506.52,486,38,20,2,2,4,224,8,Big Spenders
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,64,1,427.6,427.6,342,27,0,3,1,2,312,6,Regular Customers
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,134,2,546.4300000000001,273.21500000000003,319,129,0,2,2,3,223,7,Regular Customers
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,52,7,21279.29,3039.8985714285714,5241,218,266,3,5,5,355,13,Loyal Customers
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,2,11,4196.01,381.4554545454546,1275,103,366,5,5,5,555,15,Champions
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,1,209,33719.73,161.3384210526316,25747,4284,372,5,5,5,555,15,Champions
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,4,5,4090.88,818.176,1471,199,209,5,4,5,545,14,Champions
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,129,1,275.88,275.88,137,15,0,2,1,2,212,5,Lost / Low Value
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,81,1,4366.78,4366.78,2262,53,0,2,1,5,215,8,Big Spenders
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,23,6,21429.39,3571.565,11421,197,339,4,5,5,455,14,Champions
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,236,3,3010.74,1003.5799999999999,6481,63,72,1,3,5,135,9,At Risk
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,281,2,3811.9500000000003,1905.9750000000001,1491,4,85,1,2,5,125,8,Big Spenders
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,87,1,112.07999999999998,112.07999999999998,144,4,0,2,1,1,211,4,Lost / Low Value
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,16,13,7857.1,604.3923076923077,2402,352,195,4,5,5,455,14,Champions
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,117,2,2791.59,1395.795,2135,97,159,2,2,5,225,9,Big Spenders
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,52,3,1531.44,510.48,902,95,223,3,3,4,334,10,Big Spenders
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,8,2,1898.52,949.26,1227,69,17,5,2,4,524,11,New Customers
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,138,2,494.08,247.04,316,18,230,2,2,3,223,7,Regular Customers
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,317,1,1693.88,1693.88,386,45,0,1,1,4,114,6,Big Spenders
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,4,7,6989.63,998.5185714285715,3646,310,362,5,5,5,555,15,Champions
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,239,1,1143.6,1143.6,356,32,0,1,1,4,114,6,Big Spenders
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,211,1,1351.45,1351.45,743,12,0,1,1,4,114,6,Big Spenders
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,60,1,892.47,892.47,556,55,0,3,1,3,313,7,Regular Customers
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,17,5,1386.04,277.20799999999997,877,66,294,4,4,4,444,12,Champions
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,20,6,822.23,137.03833333333333,825,50,292,4,5,3,453,12,Loyal Customers
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,38,8,3981.3599999999997,497.66999999999996,2024,149,333,3,5,5,355,13,Loyal Customers
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,64,2,826.74,413.37,671,25,221,3,2,3,323,8,Regular Customers
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,5,2330.92,466.184,1086,103,352,5,4,5,545,14,Champions
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,2,6,2225.91,370.98499999999996,624,84,73,5,5,5,555,15,Champions
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,9,2,574.42,287.21,300,54,6,5,2,3,523,10,New Customers
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,364,1,311.95,311.95,131,14,0,1,1,2,112,4,Lost / Low Value
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,10,3,463.65999999999997,154.5533333333333,261,20,182,5,3,2,532,10,Potential Loyalists
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,65,1,91.85,91.85,4,4,0,3,1,1,311,5,Regular Customers
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,192,1,324.92,324.92,166,21,0,1,1,2,112,4,Lost / Low Value
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,374,1,192.6,192.6,97,2,0,1,1,1,111,3,Lost / Low Value
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,257,1,400.54,400.54,217,25,0,1,1,2,112,4,Lost / Low Value
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,335,2,545.48,272.74,295,24,36,1,2,3,123,6,Regular Customers
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,53,2,860.41,430.205,592,45,45,3,2,3,323,8,Regular Customers
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,19,1,430.48,430.48,68,14,0,4,1,2,412,7,New Customers
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,366,1,254.03,254.03,118,13,0,1,1,2,112,4,Lost / Low Value
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,10,3,6977.04,2325.68,5256,8,160,5,3,5,535,13,Potential Loyalists
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,187,1,427.58,427.58,314,25,0,1,1,2,112,4,Lost / Low Value
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,37,3,483.65000000000003,161.21666666666667,188,28,331,3,3,2,332,8,Regular Customers
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,178,1,489.31,489.31,220,25,0,2,1,2,212,5,Lost / Low Value
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,261,3,514.85,171.61666666666667,230,31,23,1,3,3,133,7,At Risk
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,45,1,229.64,229.64,164,15,0,3,1,1,311,5,Regular Customers
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,102,1,125.92,125.92,49,2,0,2,1,1,211,4,Lost / Low Value
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,148,2,1063.46,531.73,379,47,50,2,2,4,224,8,Big Spenders
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,96,2,572.2,286.1,128,29,80,2,2,3,223,7,Regular Customers
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,281,1,166.04,166.04,53,4,0,1,1,1,111,3,Lost / Low Value
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,262,1,1542.08,1542.08,929,14,0,1,1,4,114,6,Big Spenders
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,3,4,942.34,235.585,722,59,323,5,4,4,544,13,Champions
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,214,1,92.72,92.72,70,6,0,1,1,1,111,3,Lost / Low Value
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,71,2,948.88,474.44,550,46,16,3,2,4,324,9,Big Spenders
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,75,5,1759.5,351.9,230,5,221,2,4,4,244,10,At Risk High Value
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,60,1,397.12,397.12,232,25,0,3,1,2,312,6,Regular Customers
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,3,7,1474.72,210.67428571428573,1058,91,362,5,5,4,554,14,Champions
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,6,3,430.15,143.38333333333333,197,25,38,5,3,2,532,10,Potential Loyalists
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,3,6,1018.71,169.785,494,56,127,5,5,4,554,14,Champions
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,337,2,293.0,146.5,376,11,23,1,2,2,122,5,Lost / Low Value
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,38,6,6814.64,1135.7733333333333,9848,38,134,3,5,5,355,13,Loyal Customers
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,262,1,215.05,215.05,135,9,0,1,1,1,111,3,Lost / Low Value
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,32,2,383.03000000000003,191.51500000000001,195,27,65,4,2,2,422,8,New Customers
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,145,1,417.38,417.38,156,24,0,2,1,2,212,5,Lost / Low Value
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,283,1,312.38,312.38,110,18,0,1,1,2,112,4,Lost / Low Value
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,59,4,2612.86,653.215,1064,172,252,3,4,5,345,12,Loyal Customers
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,173,1,134.1,134.1,24,12,0,2,1,1,211,4,Lost / Low Value
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,34,2,683.1300000000001,341.56500000000005,359,117,340,3,2,3,323,8,Regular Customers
12839,2010-12-07 15:48:00,2011-12-07 12:33:00,3,14,5591.42,399.38714285714286,3807,313,364,5,5,5,555,15,Champions
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,144,4,2726.77,681.6925,1511,113,82,2,4,5,245,11,At Risk High Value
12841,2010-12-03 10:43:00,2011-12-05 11:13:00,5,25,4022.35,160.894,2757,412,367,5,5,5,555,15,Champions
12842,2011-02-04 12:36:00,2011-09-30 15:33:00,70,2,1118.99,559.495,547,34,238,3,2,4,324,9,Big Spenders
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,66,8,1702.26,212.7825,781,100,198,3,5,4,354,12,Loyal Customers
12844,2011-08-01 13:11:00,2011-11-10 13:31:00,29,2,325.96000000000004,162.98000000000002,125,50,101,4,2,2,422,8,New Customers
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,267,4,354.09000000000003,88.52250000000001,204,27,22,1,4,2,142,7,At Risk
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,22,1,871.54,871.54,909,72,0,4,1,3,413,8,New Customers
12849,2011-03-16 12:26:00,2011-11-08 13:41:00,31,2,1050.8899999999999,525.4449999999999,623,47,237,4,2,4,424,10,New Customers
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,97,1,135.18,135.18,109,43,0,2,1,1,211,4,Lost / Low Value
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,295,1,311.55,311.55,149,17,0,1,1,2,112,4,Lost / Low Value
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,135,6,1957.1,326.18333333333334,800,78,181,2,5,4,254,11,At Risk High Value
12854,2011-01-25 13:35:00,2011-09-22 12:15:00,79,3,1324.5,441.5,627,107,239,2,3,4,234,9,At Risk
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,373,1,38.1,38.1,30,3,0,1,1,1,111,3,Lost / Low Value
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,8,6,2179.93,363.32166666666666,1079,306,55,5,5,5,555,15,Champions
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,211,2,1106.4,553.2,343,46,91,1,2,4,124,7,Big Spenders
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,52,1,521.2,521.2,188,5,0,3,1,3,313,7,Regular Customers
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,138,1,147.12,147.12,216,3,0,2,1,1,211,4,Lost / Low Value
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,26,2,1568.23,784.115,925,95,97,4,2,4,424,10,New Customers
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,283,1,559.12,559.12,171,26,0,1,1,3,113,5,Regular Customers
12867,2010-12-14 16:39:00,2011-11-13 15:30:00,26,7,4036.82,576.6885714285714,4298,524,333,4,5,5,455,14,Champions
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,186,6,1607.06,267.8433333333333,928,107,187,1,5,4,154,10,At Risk High Value
12871,2011-05-16 13:32:00,2011-09-16 15:07:00,84,2,380.64,190.32,200,11,123,2,2,2,222,6,Lost / Low Value
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,327,2,599.97,299.985,319,66,38,1,2,3,123,6,Regular Customers
